"HHID","A10itemcod","Farm_Implement","A10Q1_other","a10q1","a10q2","a10q3","a10q4","a10q5","a10q6","a10q7","a10q8","hh","wgt_X"
397070401,15,2,,,,,,,,,,"H39707-04-01",1330.84216308594
397070401,16,2,,,,,,,,,,"H39707-04-01",1330.84216308594
397070401,17,2,,,,,,,,,,"H39707-04-01",1330.84216308594
397070401,18,2,,,,,,,,,,"H39707-04-01",1330.84216308594
397070401,19,2,,,,,,,,,,"H39707-04-01",1330.84216308594
397070401,20,2,,,,,,,,,,"H39707-04-01",1330.84216308594
397070401,21,2,,,,,,,,,,"H39707-04-01",1330.84216308594
397070401,22,1,"axe",1,4000,1,1,,2,,,"H39707-04-01",1330.84216308594
397080401,1,1,,2,10000,2,1,,2,,,"H39708-04-01",1330.84216308594
397080401,2,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,3,1,,0,,1,1,,1,1,0,"H39708-04-01",1330.84216308594
397080401,4,1,,0,,0,1,,1,1,0,"H39708-04-01",1330.84216308594
397080401,5,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,6,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,7,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,8,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,9,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,10,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,11,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,12,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,13,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,14,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,15,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,16,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,17,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,18,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,19,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,20,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,21,2,,,,,,,,,,"H39708-04-01",1330.84216308594
397080401,22,1,"axe",1,3000,1,1,,2,,,"H39708-04-01",1330.84216308594
397090401,1,1,,2,9000,1,1,,1,2,0,"H39709-04-01",1330.84216308594
397090401,2,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,3,1,,1,3000,1,1,,2,,,"H39709-04-01",1330.84216308594
397090401,4,1,,1,2000,1,1,,2,,,"H39709-04-01",1330.84216308594
397090401,5,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,6,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,7,1,,1,5000,1,1,,2,,,"H39709-04-01",1330.84216308594
397090401,8,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,9,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,10,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,11,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,12,1,,1,4000,1,1,,2,,,"H39709-04-01",1330.84216308594
397090401,13,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,14,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,15,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,16,1,,2,2000,2,1,,2,,,"H39709-04-01",1330.84216308594
397090401,17,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,18,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,19,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,20,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,21,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397090401,22,2,,,,,,,,,,"H39709-04-01",1330.84216308594
397100401,1,1,,5,25000,5,1,,2,,,"H39710-04-01",1330.84216308594
397100401,2,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,3,1,,1,5000,1,1,,2,,,"H39710-04-01",1330.84216308594
397100401,4,1,,0,,0,1,,1,5,0,"H39710-04-01",1330.84216308594
397100401,5,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,6,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,7,1,,1,6000,1,1,,2,,,"H39710-04-01",1330.84216308594
397100401,8,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,9,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,10,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,11,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,12,1,,0,,0,1,,1,1,0,"H39710-04-01",1330.84216308594
397100401,13,1,,0,,0,1,,1,4,0,"H39710-04-01",1330.84216308594
397100401,14,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,15,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,16,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,17,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,18,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,19,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,20,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,21,2,,,,,,,,,,"H39710-04-01",1330.84216308594
397100401,22,1,"axe",1,4000,1,1,,2,,,"H39710-04-01",1330.84216308594
398010401,1,1,,3,14000,2,1,,2,,,"H39801-04-01",1933.7021484375
398010401,2,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,3,1,,1,3000,1,1,,2,,,"H39801-04-01",1933.7021484375
398010401,4,1,,1,3000,1,1,,2,,,"H39801-04-01",1933.7021484375
398010401,5,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,6,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,7,1,,1,5000,1,1,,2,,,"H39801-04-01",1933.7021484375
398010401,8,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,9,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,10,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,11,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,12,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,13,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,14,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,15,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,16,1,,2,1000,2,1,,2,,,"H39801-04-01",1933.7021484375
398010401,17,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,18,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,19,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,20,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,21,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398010401,22,2,,,,,,,,,,"H39801-04-01",1933.7021484375
398020401,1,1,,3,6500,2,1,,2,,,"H39802-04-01",1933.7021484375
398020401,2,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,3,1,,0,,1,1,,2,,,"H39802-04-01",1933.7021484375
398020401,4,1,,1,1700,1,1,,2,,,"H39802-04-01",1933.7021484375
398020401,5,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,6,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,7,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,8,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,9,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,10,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,11,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,12,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,13,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,14,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,15,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,16,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,17,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,18,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,19,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,20,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,21,2,,,,,,,,,,"H39802-04-01",1933.7021484375
398020401,22,1,"axe",0,,0,1,,1,2,0,"H39802-04-01",1933.7021484375
398030401,1,1,,1,8000,1,1,,2,,,"H39803-04-01",1933.7021484375
398030401,2,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,3,1,,1,3000,1,1,,2,,,"H39803-04-01",1933.7021484375
398030401,4,1,,1,15000,0,1,,2,,,"H39803-04-01",1933.7021484375
398030401,5,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,6,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,7,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,8,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,9,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,10,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,11,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,12,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,13,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,14,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,15,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,16,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,17,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,18,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,19,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,20,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,21,2,,,,,,,,,,"H39803-04-01",1933.7021484375
398030401,22,1,"axe",0,,0,1,,1,1,0,"H39803-04-01",1933.7021484375
398040401,1,1,,2,6000,2,1,,2,,,"H39804-04-01",1933.7021484375
398040401,2,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,3,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,4,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,5,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,6,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,7,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,8,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,9,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,10,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,11,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,12,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,13,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,14,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,15,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,16,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,17,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,18,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,19,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,20,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,21,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398040401,22,2,,,,,,,,,,"H39804-04-01",1933.7021484375
398050401,1,1,,3,9000,3,1,,2,,,"H39805-04-01",1933.7021484375
398050401,2,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,3,1,,0,,0,1,,1,1,0,"H39805-04-01",1933.7021484375
398050401,4,1,,0,,0,1,,1,1,0,"H39805-04-01",1933.7021484375
398050401,5,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,6,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,7,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,8,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,9,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,10,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,11,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,12,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,13,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,14,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,15,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,16,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,17,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,18,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,19,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,20,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,21,2,,,,,,,,,,"H39805-04-01",1933.7021484375
398050401,22,1,"axe",1,10000,1,1,,1,1,0,"H39805-04-01",1933.7021484375
398060401,1,1,,2,4000,2,1,,2,,,"H39806-04-01",1933.7021484375
398060401,2,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,3,1,,1,2500,1,1,,1,1,0,"H39806-04-01",1933.7021484375
398060401,4,1,,0,,0,1,,1,2,0,"H39806-04-01",1933.7021484375
398060401,5,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,6,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,7,1,,0,,0,1,,1,1,0,"H39806-04-01",1933.7021484375
398060401,8,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,9,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,10,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,11,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,12,1,,0,,0,1,,1,1,0,"H39806-04-01",1933.7021484375
398060401,13,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,14,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,15,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,16,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,17,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,18,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,19,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,20,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,21,2,,,,,,,,,,"H39806-04-01",1933.7021484375
398060401,22,1,"axe",0,,0,1,,1,1,0,"H39806-04-01",1933.7021484375
398070401,1,1,,2,5000,2,1,,2,,,"H39807-04-01",1933.7021484375
398070401,2,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,3,1,,1,2000,1,1,,2,,,"H39807-04-01",1933.7021484375
398070401,4,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,5,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,6,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,7,1,,1,5000,1,1,,2,,,"H39807-04-01",1933.7021484375
398070401,8,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,9,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,10,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,11,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,12,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,13,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,14,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,15,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,16,1,,1,1000,2,1,,2,,,"H39807-04-01",1933.7021484375
398070401,17,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,18,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,19,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,20,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,21,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398070401,22,2,,,,,,,,,,"H39807-04-01",1933.7021484375
398080401,1,1,,2,8000,3,1,,2,,,"H39808-04-01",1933.7021484375
398080401,2,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,3,1,,1,2000,1,1,,1,2,0,"H39808-04-01",1933.7021484375
398080401,4,1,,1,1000,1,1,,2,,,"H39808-04-01",1933.7021484375
398080401,5,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,6,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,7,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,8,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,9,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,10,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,11,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,12,1,,1,3500,1,1,,1,1,0,"H39808-04-01",1933.7021484375
398080401,13,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,14,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,15,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,16,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,17,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,18,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,19,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,20,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,21,2,,,,,,,,,,"H39808-04-01",1933.7021484375
398080401,22,1,"axe",1,3000,1,1,,2,,,"H39808-04-01",1933.7021484375
398090401,1,1,,3,15000,2,1,,2,,,"H39809-04-01",1933.7021484375
398090401,2,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,3,1,,2,14000,2,1,,2,,,"H39809-04-01",1933.7021484375
398090401,4,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,5,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,6,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,7,1,,1,4000,1,1,,2,,,"H39809-04-01",1933.7021484375
398090401,8,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,9,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,10,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,11,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,12,1,,0,,0,1,,1,1,0,"H39809-04-01",1933.7021484375
398090401,13,1,,2,18000,1,1,,1,1,0,"H39809-04-01",1933.7021484375
398090401,14,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,15,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,16,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,17,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,18,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,19,1,,1,35000,0,1,,1,1,0,"H39809-04-01",1933.7021484375
398090401,20,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,21,2,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,22,1,"axe",1,8000,1,1,,2,,,"H39809-04-01",1933.7021484375
398100401,1,1,,1,4000,1,1,,2,,,"H39810-04-01",1933.7021484375
398100401,2,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,3,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,4,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,5,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,6,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,7,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,8,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,9,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,10,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,11,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,12,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,13,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,14,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,15,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,16,1,,2,1000,12,1,,2,,,"H39810-04-01",1933.7021484375
398100401,17,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,18,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,19,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,20,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,21,2,,,,,,,,,,"H39810-04-01",1933.7021484375
398100401,22,2,,,,,,,,,,"H39810-04-01",1933.7021484375
399010401,1,1,,3,15000,3,1,,2,,,"H39901-04-01",1611.22216796875
399010401,2,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,3,1,,1,2500,1,1,,2,,,"H39901-04-01",1611.22216796875
399010401,4,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,5,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,6,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,7,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,8,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,9,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,10,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,11,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,12,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,13,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,14,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,15,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,16,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,17,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,18,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,19,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,20,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,21,2,,,,,,,,,,"H39901-04-01",1611.22216796875
399010401,22,1,"axe",1,5000,1,1,,2,,,"H39901-04-01",1611.22216796875
399020401,1,1,,7,56000,7,1,,2,,,"H39902-04-01",1611.22216796875
399020401,2,1,,1,290000,1,1,,2,,,"H39902-04-01",1611.22216796875
399020401,3,1,,2,10000,2,1,,2,,,"H39902-04-01",1611.22216796875
399020401,4,1,,1,5000,1,1,,2,,,"H39902-04-01",1611.22216796875
399020401,5,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,6,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,7,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,8,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,9,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,10,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,11,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,12,1,,1,7000,1,1,,2,,,"H39902-04-01",1611.22216796875
399020401,13,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,14,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,15,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,16,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,17,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,18,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,19,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,20,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,21,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,22,2,,,,,,,,,,"H39902-04-01",1611.22216796875
399030401,1,1,,4,25000,4,1,,2,,,"H39903-04-01",1611.22216796875
399030401,2,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,3,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,4,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,5,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,6,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,7,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,8,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,9,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,10,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,11,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,12,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,13,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,14,1,,1,150000,1,1,,2,,,"H39903-04-01",1611.22216796875
399030401,15,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,16,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,17,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,18,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,19,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,20,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,21,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399030401,22,2,,,,,,,,,,"H39903-04-01",1611.22216796875
399040401,1,1,,2,20000,2,1,,2,,,"H39904-04-01",1611.22216796875
399040401,2,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,3,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,4,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,5,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,6,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,7,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,8,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,9,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,10,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,11,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,12,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,13,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,14,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,15,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,16,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,17,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,18,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,19,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,20,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,21,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399040401,22,2,,,,,,,,,,"H39904-04-01",1611.22216796875
399050401,1,1,,3,12000,3,1,,1,1,0,"H39905-04-01",1611.22216796875
399050401,2,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,3,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,4,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,5,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,6,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,7,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,8,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,9,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,10,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,11,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,12,2,,,,,,,,,,"H39905-04-01",1611.22216796875
399050401,13,2,,,,,,,,,,"H39905-04-01",1611.22216796875
