"HHID","PID","h6q18","h6q18_1","wgt_X"
"H40106-04-01","P40106-008",2,,4319.05126953125
"H40106-04-01","P40106-007",9,,4319.05126953125
"H40107-04-01","P40107-004",1,,4319.05126953125
"H40107-04-01","P40107-005",10,,4319.05126953125
"H40107-04-01","P40107-005",1,,4319.05126953125
"H40107-04-01","P40107-004",9,,4319.05126953125
"H40107-04-01","P40107-004",10,,4319.05126953125
"H40107-04-01","P40107-004",2,,4319.05126953125
"H40107-04-01","P40107-005",8,,4319.05126953125
"H40107-04-01","P40107-005",2,,4319.05126953125
"H40107-04-01","P40107-005",9,,4319.05126953125
"H40107-04-01","P40107-004",8,,4319.05126953125
"H40109-04-01","P40109-007",2,,4319.05126953125
"H40109-04-01","P40109-007",1,,4319.05126953125
"H40109-04-01","P40109-007",9,,4319.05126953125
"H40109-04-01","P40109-007",10,,4319.05126953125
"H40109-04-01","P40109-007",8,,4319.05126953125
"H40201-04-01","P40201-005",10,,3219.75244140625
"H40201-04-01","P40201-005",1,,3219.75244140625
"H40201-04-01","P40201-005",9,,3219.75244140625
"H40201-04-01","P40201-005",8,,3219.75244140625
"H40201-04-01","P40201-005",2,,3219.75244140625
"H40203-04-01","P40203-005",2,,3219.75244140625
"H40203-04-01","P40203-006",1,,3219.75244140625
"H40203-04-01","P40203-005",1,,3219.75244140625
"H40203-04-01","P40203-005",10,,3219.75244140625
"H40203-04-01","P40203-006",2,,3219.75244140625
"H40203-04-01","P40203-005",9,,3219.75244140625
"H40203-04-01","P40203-005",8,,3219.75244140625
"H40203-04-01","P40203-006",9,,3219.75244140625
"H40203-04-01","P40203-006",8,,3219.75244140625
"H40203-04-01","P40203-006",10,,3219.75244140625
"H40204-04-01","P40204-007",2,,3219.75244140625
"H40204-04-01","P40204-007",10,,3219.75244140625
"H40204-04-01","P40204-007",9,,3219.75244140625
"H40204-04-01","P40204-007",8,,3219.75244140625
"H40204-04-01","P40204-007",1,,3219.75244140625
"H40206-04-01","P40206-009",2,,3219.75244140625
"H40206-04-01","P40206-011",10,,3219.75244140625
"H40206-04-01","P40206-011",2,,3219.75244140625
"H40206-04-01","P40206-011",8,,3219.75244140625
"H40206-04-01","P40206-009",8,,3219.75244140625
"H40206-04-01","P40206-009",9,,3219.75244140625
"H40206-04-01","P40206-011",1,,3219.75244140625
"H40206-04-01","P40206-011",9,,3219.75244140625
"H40206-04-01","P40206-009",10,,3219.75244140625
"H40206-04-01","P40206-009",1,,3219.75244140625
"H40209-04-01","P40209-007",1,,3219.75244140625
"H40209-04-01","P40209-006",8,,3219.75244140625
"H40209-04-01","P40209-007",10,,3219.75244140625
"H40209-04-01","P40209-007",2,,3219.75244140625
"H40209-04-01","P40209-007",9,,3219.75244140625
"H40209-04-01","P40209-006",9,,3219.75244140625
"H40209-04-01","P40209-007",8,,3219.75244140625
"H40209-04-01","P40209-006",1,,3219.75244140625
"H40209-04-01","P40209-006",10,,3219.75244140625
"H40209-04-01","P40209-006",2,,3219.75244140625
"H40210-04-01","P40210-008",8,,3219.75244140625
"H40210-04-01","P40210-007",9,,3219.75244140625
"H40210-04-01","P40210-007",2,,3219.75244140625
"H40210-04-01","P40210-007",1,,3219.75244140625
"H40210-04-01","P40210-009",10,,3219.75244140625
"H40210-04-01","P40210-009",1,,3219.75244140625
"H40210-04-01","P40210-008",10,,3219.75244140625
"H40210-04-01","P40210-008",9,,3219.75244140625
"H40210-04-01","P40210-008",1,,3219.75244140625
"H40210-04-01","P40210-007",10,,3219.75244140625
"H40210-04-01","P40210-009",8,,3219.75244140625
"H40210-04-01","P40210-009",9,,3219.75244140625
"H40210-04-01","P40210-009",2,,3219.75244140625
"H40210-04-01","P40210-007",8,,3219.75244140625
"H40210-04-01","P40210-008",2,,3219.75244140625
"H40301-04-01","P40301-005",3,,1800.61120605469
"H40301-04-01","P40301-006",3,,1800.61120605469
"H40301-04-01","P40301-005",2,,1800.61120605469
"H40301-04-01","P40301-005",8,,1800.61120605469
"H40301-04-01","P40301-005",1,,1800.61120605469
"H40301-04-01","P40301-006",10,,1800.61120605469
"H40301-04-01","P40301-005",10,,1800.61120605469
"H40301-04-01","P40301-006",1,,1800.61120605469
"H40301-04-01","P40301-006",9,,1800.61120605469
"H40301-04-01","P40301-006",8,,1800.61120605469
"H40301-04-01","P40301-006",2,,1800.61120605469
"H40301-04-01","P40301-005",9,,1800.61120605469
"H40302-04-01","P40302-003",10,,1800.61120605469
"H40302-04-01","P40302-003",1,,1800.61120605469
"H40302-04-01","P40302-003",3,,1800.61120605469
"H40302-04-01","P40302-003",8,,1800.61120605469
"H40302-04-01","P40302-003",9,,1800.61120605469
"H40302-04-01","P40302-003",2,,1800.61120605469
"H40303-04-01","P40303-008",8,,1800.61120605469
"H40303-04-01","P40303-008",1,,1800.61120605469
"H40303-04-01","P40303-008",2,,1800.61120605469
"H40303-04-01","P40303-008",9,,1800.61120605469
"H40303-04-01","P40303-008",3,,1800.61120605469
"H40303-04-01","P40303-008",10,,1800.61120605469
"H40304-04-01","P40304-005",8,,1800.61120605469
"H40304-04-01","P40304-006",10,,1800.61120605469
"H40304-04-01","P40304-005",2,,1800.61120605469
"H40304-04-01","P40304-006",3,,1800.61120605469
"H40304-04-01","P40304-005",3,,1800.61120605469
"H40304-04-01","P40304-006",9,,1800.61120605469
"H40304-04-01","P40304-005",1,,1800.61120605469
"H40304-04-01","P40304-005",9,,1800.61120605469
"H40304-04-01","P40304-006",2,,1800.61120605469
"H40304-04-01","P40304-005",10,,1800.61120605469
"H40304-04-01","P40304-006",1,,1800.61120605469
"H40304-04-01","P40304-006",8,,1800.61120605469
"H40310-04-01","P40310-005",9,,1800.61120605469
"H40310-04-01","P40310-005",2,,1800.61120605469
"H40310-04-01","P40310-003",10,,1800.61120605469
"H40310-04-01","P40310-003",8,,1800.61120605469
"H40310-04-01","P40310-005",10,,1800.61120605469
"H40310-04-01","P40310-004",9,,1800.61120605469
"H40310-04-01","P40310-004",8,,1800.61120605469
"H40310-04-01","P40310-004",2,,1800.61120605469
"H40310-04-01","P40310-004",1,,1800.61120605469
"H40310-04-01","P40310-003",2,,1800.61120605469
"H40310-04-01","P40310-004",10,,1800.61120605469
"H40310-04-01","P40310-003",1,,1800.61120605469
"H40310-04-01","P40310-005",8,,1800.61120605469
"H40310-04-01","P40310-005",1,,1800.61120605469
"H40310-04-01","P40310-003",9,,1800.61120605469
"H40401-04-01","P40401-004",1,,2133.70678710938
"H40401-04-01","P40401-003",8,,2133.70678710938
"H40401-04-01","P40401-003",1,,2133.70678710938
"H40401-04-01","P40401-004",2,,2133.70678710938
"H40401-04-01","P40401-003",9,,2133.70678710938
"H40401-04-01","P40401-004",9,,2133.70678710938
"H40401-04-01","P40401-004",10,,2133.70678710938
"H40401-04-01","P40401-006",2,,2133.70678710938
"H40401-04-01","P40401-006",9,,2133.70678710938
"H40401-04-01","P40401-003",10,,2133.70678710938
"H40401-04-01","P40401-003",3,,2133.70678710938
"H40401-04-01","P40401-004",3,,2133.70678710938
"H40401-04-01","P40401-006",1,,2133.70678710938
"H40401-04-01","P40401-006",10,,2133.70678710938
"H40401-04-01","P40401-006",8,,2133.70678710938
"H40401-04-01","P40401-003",2,,2133.70678710938
"H40401-04-01","P40401-004",8,,2133.70678710938
"H40403-04-01","P40403-007",1,,2133.70678710938
"H40403-04-01","P40403-007",9,,2133.70678710938
"H40403-04-01","P40403-007",8,,2133.70678710938
"H40403-04-01","P40403-007",2,,2133.70678710938
"H40403-04-01","P40403-007",3,,2133.70678710938
"H40403-04-01","P40403-007",10,,2133.70678710938
"H40404-04-01","P40404-008",3,,2133.70678710938
"H40404-04-01","P40404-008",9,,2133.70678710938
"H40404-04-01","P40404-008",10,,2133.70678710938
"H40404-04-01","P40404-008",8,,2133.70678710938
"H40404-04-01","P40404-008",1,,2133.70678710938
"H40404-04-01","P40404-008",2,,2133.70678710938
"H40405-04-01","P40405-011",2,,2133.70678710938
"H40405-04-01","P40405-011",3,,2133.70678710938
"H40405-04-01","P40405-012",2,,2133.70678710938
"H40405-04-01","P40405-011",1,,2133.70678710938
"H40405-04-01","P40405-011",9,,2133.70678710938
"H40405-04-01","P40405-012",8,,2133.70678710938
"H40405-04-01","P40405-012",1,,2133.70678710938
"H40405-04-01","P40405-012",10,,2133.70678710938
"H40405-04-01","P40405-011",10,,2133.70678710938
"H40405-04-01","P40405-012",3,,2133.70678710938
"H40405-04-01","P40405-012",9,,2133.70678710938
"H40405-04-01","P40405-011",8,,2133.70678710938
"H40406-04-01","P40406-006",1,,2133.70678710938
"H40406-04-01","P40406-006",8,,2133.70678710938
"H40406-04-01","P40406-006",2,,2133.70678710938
"H40406-04-01","P40406-006",3,,2133.70678710938
"H40406-04-01","P40406-006",10,,2133.70678710938
"H40406-04-01","P40406-006",9,,2133.70678710938
"H40407-04-01","P40407-008",8,,2133.70678710938
"H40407-04-01","P40407-008",2,,2133.70678710938
"H40407-04-01","P40407-009",2,,2133.70678710938
"H40407-04-01","P40407-008",10,,2133.70678710938
"H40407-04-01","P40407-009",10,,2133.70678710938
"H40407-04-01","P40407-009",9,,2133.70678710938
"H40407-04-01","P40407-008",1,,2133.70678710938
"H40407-04-01","P40407-009",8,,2133.70678710938
"H40407-04-01","P40407-008",9,,2133.70678710938
"H40407-04-01","P40407-009",1,,2133.70678710938
"H40408-04-01","P40408-003",2,,2133.70678710938
"H40408-04-01","P40408-003",10,,2133.70678710938
"H40408-04-01","P40408-003",1,,2133.70678710938
"H40408-04-01","P40408-003",3,,2133.70678710938
"H40408-04-01","P40408-003",9,,2133.70678710938
"H40408-04-01","P40408-003",8,,2133.70678710938
"H40409-04-01","P40409-005",1,,2133.70678710938
"H40409-04-01","P40409-005",8,,2133.70678710938
"H40409-04-01","P40409-005",10,,2133.70678710938
"H40409-04-01","P40409-005",9,,2133.70678710938
"H40409-04-01","P40409-005",2,,2133.70678710938
"H40501-04-01","P40501-007",2,,2694.79272460938
"H40501-04-01","P40501-007",3,,2694.79272460938
"H40501-04-01","P40501-007",10,,2694.79272460938
"H40501-04-01","P40501-007",8,,2694.79272460938
"H40501-04-01","P40501-007",1,,2694.79272460938
"H40501-04-01","P40501-007",9,,2694.79272460938
"H40503-04-01","P40503-004",2,,2694.79272460938
"H40503-04-01","P40503-004",3,,2694.79272460938
"H40503-04-01","P40503-003",3,,2694.79272460938
"H40503-04-01","P40503-004",1,,2694.79272460938
"H40503-04-01","P40503-004",8,,2694.79272460938
"H40503-04-01","P40503-003",10,,2694.79272460938
"H40503-04-01","P40503-004",10,,2694.79272460938
"H40503-04-01","P40503-004",9,,2694.79272460938
"H40503-04-01","P40503-003",2,,2694.79272460938
"H40503-04-01","P40503-003",9,,2694.79272460938
"H40503-04-01","P40503-003",8,,2694.79272460938
"H40503-04-01","P40503-003",1,,2694.79272460938
"H40504-04-01","P40504-004",10,,2694.79272460938
"H40504-04-01","P40504-004",3,,2694.79272460938
"H40504-04-01","P40504-004",2,,2694.79272460938
"H40504-04-01","P40504-004",8,,2694.79272460938
"H40504-04-01","P40504-004",9,,2694.79272460938
"H40504-04-01","P40504-004",1,,2694.79272460938
"H40506-04-01","P40506-009",9,,2694.79272460938
"H40506-04-01","P40506-009",2,,2694.79272460938
"H40506-04-01","P40506-008",10,,2694.79272460938
"H40506-04-01","P40506-009",8,,2694.79272460938
"H40506-04-01","P40506-009",1,,2694.79272460938
"H40506-04-01","P40506-009",10,,2694.79272460938
"H40506-04-01","P40506-008",1,,2694.79272460938
"H40506-04-01","P40506-008",2,,2694.79272460938
"H40506-04-01","P40506-008",8,,2694.79272460938
"H40506-04-01","P40506-008",9,,2694.79272460938
"H40509-04-01","P40509-015",3,,2694.79272460938
"H40509-04-01","P40509-017",8,,2694.79272460938
"H40509-04-01","P40509-017",1,,2694.79272460938
"H40509-04-01","P40509-016",2,,2694.79272460938
"H40509-04-01","P40509-015",10,,2694.79272460938
"H40509-04-01","P40509-015",1,,2694.79272460938
"H40509-04-01","P40509-017",10,,2694.79272460938
"H40509-04-01","P40509-017",9,,2694.79272460938
"H40509-04-01","P40509-017",2,,2694.79272460938
"H40509-04-01","P40509-015",2,,2694.79272460938
"H40509-04-01","P40509-015",8,,2694.79272460938
"H40509-04-01","P40509-016",9,,2694.79272460938
"H40509-04-01","P40509-016",1,,2694.79272460938
"H40509-04-01","P40509-015",9,,2694.79272460938
"H40509-04-01","P40509-016",10,,2694.79272460938
"H40509-04-01","P40509-016",8,,2694.79272460938
"H40510-04-01","P40510-008",1,,2694.79272460938
"H40510-04-01","P40510-009",9,,2694.79272460938
"H40510-04-01","P40510-008",8,,2694.79272460938
"H40510-04-01","P40510-008",9,,2694.79272460938
"H40510-04-01","P40510-009",2,,2694.79272460938
"H40510-04-01","P40510-009",1,,2694.79272460938
"H40510-04-01","P40510-009",10,,2694.79272460938
"H40510-04-01","P40510-008",10,,2694.79272460938
"H40510-04-01","P40510-009",8,,2694.79272460938
"H40510-04-01","P40510-008",2,,2694.79272460938
"H40601-04-01","P40601-007",1,,5655.76318359375
"H40601-04-01","P40601-007",3,,5655.76318359375
"H40601-04-01","P40601-007",9,,5655.76318359375
"H40601-04-01","P40601-007",8,,5655.76318359375
"H40601-04-01","P40601-007",2,,5655.76318359375
"H40601-04-01","P40601-007",10,,5655.76318359375
"H40603-04-01","P40603-004",1,,5655.76318359375
"H40603-04-01","P40603-004",10,,5655.76318359375
"H40603-04-01","P40603-004",3,,5655.76318359375
"H40603-04-01","P40603-004",9,,5655.76318359375
"H40603-04-01","P40603-004",8,,5655.76318359375
"H40603-04-01","P40603-004",2,,5655.76318359375
"H40605-04-01","P40605-002",2,,5655.76318359375
"H40605-04-01","P40605-002",8,,5655.76318359375
"H40605-04-01","P40605-002",9,,5655.76318359375
"H40605-04-01","P40605-002",1,,5655.76318359375
"H40605-04-01","P40605-002",10,,5655.76318359375
"H40605-04-01","P40605-002",3,,5655.76318359375
"H40607-04-01","P40607-002",8,,5655.76318359375
"H40607-04-01","P40607-002",1,,5655.76318359375
"H40607-04-01","P40607-002",10,,5655.76318359375
"H40607-04-01","P40607-002",2,,5655.76318359375
"H40607-04-01","P40607-002",9,,5655.76318359375
"H40608-04-01","P40608-004",10,,5655.76318359375
"H40608-04-01","P40608-004",2,,5655.76318359375
"H40608-04-01","P40608-004",8,,5655.76318359375
"H40608-04-01","P40608-004",1,,5655.76318359375
"H40608-04-01","P40608-004",9,,5655.76318359375
"H40610-04-01","P40610-007",8,,5655.76318359375
"H40610-04-01","P40610-007",10,,5655.76318359375
"H40610-04-01","P40610-008",10,,5655.76318359375
"H40610-04-01","P40610-007",9,,5655.76318359375
"H40610-04-01","P40610-007",2,,5655.76318359375
"H40610-04-01","P40610-008",2,,5655.76318359375
"H40610-04-01","P40610-008",8,,5655.76318359375
"H40610-04-01","P40610-007",1,,5655.76318359375
"H40610-04-01","P40610-008",9,,5655.76318359375
"H40610-04-01","P40610-008",1,,5655.76318359375
"H40701-04-01","P40701-002",3,,2266.640625
"H40701-04-01","P40701-002",9,,2266.640625
"H40701-04-01","P40701-002",10,,2266.640625
"H40701-04-01","P40701-002",2,,2266.640625
"H40701-04-01","P40701-002",8,,2266.640625
"H40701-04-01","P40701-002",1,,2266.640625
"H40702-04-01","P40702-004",8,,2266.640625
"H40702-04-01","P40702-004",10,,2266.640625
"H40702-04-01","P40702-004",9,,2266.640625
"H40702-04-01","P40702-004",3,,2266.640625
"H40702-04-01","P40702-004",2,,2266.640625
"H40702-04-01","P40702-004",1,,2266.640625
"H40703-04-01","P40703-002",9,,2266.640625
"H40703-04-01","P40703-002",1,,2266.640625
"H40703-04-01","P40703-002",2,,2266.640625
"H40703-04-01","P40703-002",8,,2266.640625
"H40703-04-01","P40703-002",3,,2266.640625
"H40703-04-01","P40703-002",10,,2266.640625
"H40704-04-01","P40704-005",3,,2266.640625
"H40704-04-01","P40704-005",2,,2266.640625
"H40704-04-01","P40704-005",1,,2266.640625
"H40704-04-01","P40704-005",9,,2266.640625
"H40704-04-01","P40704-005",8,,2266.640625
"H40704-04-01","P40704-005",10,,2266.640625
"H40705-04-01","P40705-004",9,,2266.640625
"H40705-04-01","P40705-004",1,,2266.640625
"H40705-04-01","P40705-004",2,,2266.640625
"H40705-04-01","P40705-004",10,,2266.640625
"H40705-04-01","P40705-004",8,,2266.640625
"H40705-04-01","P40705-004",3,,2266.640625
"H40709-04-01","P40709-006",10,,2266.640625
"H40709-04-01","P40709-006",1,,2266.640625
"H40709-04-01","P40709-006",8,,2266.640625
"H40709-04-01","P40709-006",9,,2266.640625
"H40709-04-01","P40709-006",2,,2266.640625
"H40803-04-01","P40803-004",10,,3741.4892578125
"H40803-04-01","P40803-003",10,,3741.4892578125
"H40803-04-01","P40803-003",2,,3741.4892578125
"H40803-04-01","P40803-004",2,,3741.4892578125
"H40803-04-01","P40803-004",1,,3741.4892578125
"H40803-04-01","P40803-003",1,,3741.4892578125
"H40803-04-01","P40803-003",9,,3741.4892578125
"H40803-04-01","P40803-003",8,,3741.4892578125
"H40803-04-01","P40803-004",8,,3741.4892578125
"H40803-04-01","P40803-004",9,,3741.4892578125
"H40804-04-01","P40804-004",10,,3741.4892578125
"H40804-04-01","P40804-005",9,,3741.4892578125
"H40804-04-01","P40804-005",2,,3741.4892578125
"H40804-04-01","P40804-004",8,,3741.4892578125
"H40804-04-01","P40804-004",2,,3741.4892578125
"H40804-04-01","P40804-004",1,,3741.4892578125
"H40804-04-01","P40804-005",1,,3741.4892578125
"H40804-04-01","P40804-005",10,,3741.4892578125
"H40804-04-01","P40804-004",9,,3741.4892578125
"H40804-04-01","P40804-005",8,,3741.4892578125
"H40805-04-01","P40805-006",2,,3741.4892578125
"H40805-04-01","P40805-006",8,,3741.4892578125
"H40805-04-01","P40805-006",9,,3741.4892578125
"H40805-04-01","P40805-006",10,,3741.4892578125
"H40805-04-01","P40805-006",1,,3741.4892578125
"H40806-04-01","P40806-009",9,,3741.4892578125
"H40806-04-01","P40806-009",2,,3741.4892578125
"H40806-04-01","P40806-009",10,,3741.4892578125
"H40806-04-01","P40806-009",8,,3741.4892578125
"H40806-04-01","P40806-009",1,,3741.4892578125
"H40808-04-01","P40808-005",2,,3741.4892578125
"H40808-04-01","P40808-005",9,,3741.4892578125
"H40808-04-01","P40808-006",10,,3741.4892578125
"H40808-04-01","P40808-005",8,,3741.4892578125
"H40808-04-01","P40808-005",10,,3741.4892578125
"H40808-04-01","P40808-006",2,,3741.4892578125
"H40808-04-01","P40808-005",1,,3741.4892578125
"H40808-04-01","P40808-006",9,,3741.4892578125
"H40808-04-01","P40808-006",1,,3741.4892578125
"H40808-04-01","P40808-006",8,,3741.4892578125
"H40903-04-01","P40903-008",2,,4667.84765625
"H40903-04-01","P40903-008",10,,4667.84765625
"H40903-04-01","P40903-008",8,,4667.84765625
"H40903-04-01","P40903-008",1,,4667.84765625
"H40903-04-01","P40903-008",9,,4667.84765625
"H40904-04-01","P40904-008",2,,4667.84765625
"H40904-04-01","P40904-008",10,,4667.84765625
"H40904-04-01","P40904-005",9,,4667.84765625
"H40904-04-01","P40904-005",1,,4667.84765625
"H40904-04-01","P40904-005",8,,4667.84765625
"H40904-04-01","P40904-008",9,,4667.84765625
"H40904-04-01","P40904-005",2,,4667.84765625
"H40904-04-01","P40904-005",10,,4667.84765625
"H40904-04-01","P40904-008",1,,4667.84765625
"H40904-04-01","P40904-008",8,,4667.84765625
"H40905-04-01","P40905-007",2,,4667.84765625
"H40905-04-01","P40905-007",9,,4667.84765625
"H40905-04-01","P40905-007",1,,4667.84765625
"H40905-04-01","P40905-007",10,,4667.84765625
"H40905-04-01","P40905-007",8,,4667.84765625
"H40906-04-01","P40906-004",10,,4667.84765625
"H40906-04-01","P40906-004",9,,4667.84765625
"H40906-04-01","P40906-004",8,,4667.84765625
"H40906-04-01","P40906-004",2,,4667.84765625
"H40906-04-01","P40906-004",1,,4667.84765625
"H40910-04-01","P40910-003",2,,4667.84765625
"H40910-04-01","P40910-004",1,,4667.84765625
"H40910-04-01","P40910-004",10,,4667.84765625
"H40910-04-01","P40910-004",9,,4667.84765625
"H40910-04-01","P40910-004",2,,4667.84765625
"H40910-04-01","P40910-003",8,,4667.84765625
"H40910-04-01","P40910-003",9,,4667.84765625
"H40910-04-01","P40910-003",10,,4667.84765625
"H40910-04-01","P40910-003",1,,4667.84765625
"H40910-04-01","P40910-004",8,,4667.84765625
"H41004-04-01","P41004-005",8,,953.583068847656
"H41004-04-01","P41004-005",2,,953.583068847656
"H41004-04-01","P41004-005",9,,953.583068847656
"H41004-04-01","P41004-004",2,,953.583068847656
"H41004-04-01","P41004-005",1,,953.583068847656
"H41004-04-01","P41004-004",1,,953.583068847656
"H41004-04-01","P41004-004",10,,953.583068847656
"H41004-04-01","P41004-004",8,,953.583068847656
"H41004-04-01","P41004-005",10,,953.583068847656
"H41004-04-01","P41004-004",9,,953.583068847656
"H41006-04-01","P41006-006",2,,953.583068847656
"H41006-04-01","P41006-006",8,,953.583068847656
"H41006-04-01","P41006-006",10,,953.583068847656
"H41006-04-01","P41006-006",9,,953.583068847656
"H41006-04-01","P41006-006",1,,953.583068847656
"H41008-04-01","P41008-008",9,,953.583068847656
"H41008-04-01","P41008-007",1,,953.583068847656
"H41008-04-01","P41008-007",2,,953.583068847656
"H41008-04-01","P41008-007",8,,953.583068847656
"H41008-04-01","P41008-007",10,,953.583068847656
"H41008-04-01","P41008-008",10,,953.583068847656
"H41008-04-01","P41008-008",2,,953.583068847656
"H41008-04-01","P41008-008",1,,953.583068847656
"H41008-04-01","P41008-007",9,,953.583068847656
"H41008-04-01","P41008-008",8,,953.583068847656
"H41010-04-01","P41010-005",9,,953.583068847656
"H41010-04-01","P41010-005",8,,953.583068847656
"H41010-04-01","P41010-005",2,,953.583068847656
"H41010-04-01","P41010-005",10,,953.583068847656
"H41010-04-01","P41010-005",1,,953.583068847656
"H41101-04-01","P41101-007",1,,3022.623046875
"H41101-04-01","P41101-006",9,,3022.623046875
"H41101-04-01","P41101-007",2,,3022.623046875
"H41101-04-01","P41101-007",8,,3022.623046875
"H41101-04-01","P41101-007",9,,3022.623046875
"H41101-04-01","P41101-007",10,,3022.623046875
"H41101-04-01","P41101-006",8,,3022.623046875
"H41101-04-01","P41101-006",1,,3022.623046875
"H41101-04-01","P41101-006",2,,3022.623046875
"H41101-04-01","P41101-006",10,,3022.623046875
"H41103-04-01","P41103-003",9,,3022.623046875
"H41103-04-01","P41103-003",1,,3022.623046875
"H41103-04-01","P41103-003",8,,3022.623046875
"H41103-04-01","P41103-003",2,,3022.623046875
"H41103-04-01","P41103-003",10,,3022.623046875
"H41107-04-01","P41107-005",2,,3022.623046875
"H41107-04-01","P41107-004",9,,3022.623046875
"H41107-04-01","P41107-005",9,,3022.623046875
"H41107-04-01","P41107-005",10,,3022.623046875
"H41107-04-01","P41107-005",8,,3022.623046875
"H41107-04-01","P41107-004",8,,3022.623046875
"H41107-04-01","P41107-004",2,,3022.623046875
"H41107-04-01","P41107-004",1,,3022.623046875
"H41107-04-01","P41107-004",10,,3022.623046875
"H41107-04-01","P41107-005",1,,3022.623046875
"H41110-04-01","P41110-005",8,,3022.623046875
"H41110-04-01","P41110-005",2,,3022.623046875
"H41110-04-01","P41110-004",10,,3022.623046875
"H41110-04-01","P41110-005",9,,3022.623046875
"H41110-04-01","P41110-004",8,,3022.623046875
"H41110-04-01","P41110-004",2,,3022.623046875
"H41110-04-01","P41110-004",1,,3022.623046875
"H41110-04-01","P41110-005",1,,3022.623046875
"H41110-04-01","P41110-005",10,,3022.623046875
"H41110-04-01","P41110-004",9,,3022.623046875
"H41201-04-01","P41201-005",8,,5796.548828125
"H41201-04-01","P41201-005",1,,5796.548828125
"H41201-04-01","P41201-005",2,,5796.548828125
"H41201-04-01","P41201-006",10,,5796.548828125
"H41201-04-01","P41201-006",8,,5796.548828125
"H41201-04-01","P41201-006",9,,5796.548828125
"H41201-04-01","P41201-005",9,,5796.548828125
"H41201-04-01","P41201-005",10,,5796.548828125
"H41201-04-01","P41201-006",2,,5796.548828125
"H41201-04-01","P41201-006",1,,5796.548828125
"H41202-04-01","P41202-005",10,,5796.548828125
"H41202-04-01","P41202-005",2,,5796.548828125
"H41202-04-01","P41202-005",8,,5796.548828125
"H41202-04-01","P41202-005",9,,5796.548828125
"H41202-04-01","P41202-005",1,,5796.548828125
"H41204-04-01","P41204-008",1,,5796.548828125
"H41204-04-01","P41204-008",9,,5796.548828125
"H41204-04-01","P41204-007",10,,5796.548828125
"H41204-04-01","P41204-007",9,,5796.548828125
"H41204-04-01","P41204-007",2,,5796.548828125
"H41204-04-01","P41204-007",8,,5796.548828125
"H41204-04-01","P41204-008",2,,5796.548828125
"H41204-04-01","P41204-007",1,,5796.548828125
"H41204-04-01","P41204-008",10,,5796.548828125
"H41204-04-01","P41204-008",8,,5796.548828125
"H41205-04-01","P41205-006",8,,5796.548828125
"H41205-04-01","P41205-006",2,,5796.548828125
"H41205-04-01","P41205-006",10,,5796.548828125
"H41205-04-01","P41205-008",2,,5796.548828125
"H41205-04-01","P41205-008",1,,5796.548828125
"H41205-04-01","P41205-008",10,,5796.548828125
"H41205-04-01","P41205-008",8,,5796.548828125
"H41205-04-01","P41205-006",1,,5796.548828125
"H41205-04-01","P41205-008",9,,5796.548828125
"H41205-04-01","P41205-006",9,,5796.548828125
"H41206-04-01","P41206-003",2,,5796.548828125
"H41206-04-01","P41206-003",1,,5796.548828125
"H41206-04-01","P41206-003",10,,5796.548828125
"H41206-04-01","P41206-003",9,,5796.548828125
"H41206-04-01","P41206-003",8,,5796.548828125
"H41207-04-01","P41207-004",8,,5796.548828125
"H41207-04-01","P41207-003",10,,5796.548828125
"H41207-04-01","P41207-003",8,,5796.548828125
"H41207-04-01","P41207-004",2,,5796.548828125
"H41207-04-01","P41207-003",9,,5796.548828125
"H41207-04-01","P41207-004",1,,5796.548828125
"H41207-04-01","P41207-003",1,,5796.548828125
"H41207-04-01","P41207-004",9,,5796.548828125
"H41207-04-01","P41207-003",2,,5796.548828125
"H41207-04-01","P41207-004",10,,5796.548828125
"H41208-04-01","P41208-004",9,,5796.548828125
"H41208-04-01","P41208-004",10,,5796.548828125
"H41208-04-01","P41208-004",2,,5796.548828125
"H41208-04-01","P41208-004",8,,5796.548828125
"H41208-04-01","P41208-004",1,,5796.548828125
"H41210-04-01","P41210-003",2,,5796.548828125
"H41210-04-01","P41210-003",9,,5796.548828125
"H41210-04-01","P41210-003",10,,5796.548828125
"H41210-04-01","P41210-003",1,,5796.548828125
"H41210-04-01","P41210-003",8,,5796.548828125
"H41301-04-01","P41301-005",10,,2583.84936523438
"H41301-04-01","P41301-006",2,,2583.84936523438
"H41301-04-01","P41301-005",9,,2583.84936523438
"H41301-04-01","P41301-005",8,,2583.84936523438
"H41301-04-01","P41301-006",10,,2583.84936523438
"H41301-04-01","P41301-006",1,,2583.84936523438
"H41301-04-01","P41301-006",9,,2583.84936523438
"H41301-04-01","P41301-006",8,,2583.84936523438
"H41301-04-01","P41301-005",2,,2583.84936523438
"H41301-04-01","P41301-005",1,,2583.84936523438
"H41302-04-01","P41302-004",10,,2583.84936523438
"H41302-04-01","P41302-004",8,,2583.84936523438
"H41302-04-01","P41302-006",10,,2583.84936523438
"H41302-04-01","P41302-006",2,,2583.84936523438
"H41302-04-01","P41302-004",2,,2583.84936523438
"H41302-04-01","P41302-006",9,,2583.84936523438
"H41302-04-01","P41302-004",9,,2583.84936523438
"H41302-04-01","P41302-006",8,,2583.84936523438
"H41302-04-01","P41302-004",1,,2583.84936523438
"H41302-04-01","P41302-006",1,,2583.84936523438
"H41303-04-01","P41303-007",2,,2583.84936523438
"H41303-04-01","P41303-008",2,,2583.84936523438
