"HHID","AGroup_ID","a7aq1","a7bq1a","a7bq1b","a7bq1c","a7bq2a","a7bq2b","a7bq2c","a7bq2d_1","a7bq2d_2","a7bq2d_3","a7bq2d_4","a7bq2d_5","a7bq2d_6","a7bq2d_7","a7bq2d_8","a7bq2d_9","a7bq2d_10","a7bq2d_11","a7bq2d_12","a7bq2e","a7bq3a","a7bq3b","a7bq3c","a7bq3f","a7abq4","a7abq5a","a7abq5b","a7bq5c_1","a7bq5c_2","a7bq5c_3","a7bq5c_4","a7bq5c_5","a7bq5c_6","a7bq5c_7","a7bq5c_8","a7bq5c_9","a7bq5c_10","a7bq5c_11","a7bq5c_12","a7bq5c_13","a7bq5c_14","a7bq5c_14_other","a7bq5c_15","a7bq5d","a7bq6a","a7bq6b","a7bq6c","a7bq7a","a7bq7b","a7bq7c","a7bq8a","a7bq8b","a7bq8c","hh","wgt_X"
378090401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37809-04-01",2097.82543945313
378090401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37809-04-01",2097.82543945313
378090401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37809-04-01",2097.82543945313
378090401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37809-04-01",2097.82543945313
378090401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37809-04-01",2097.82543945313
378090401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37809-04-01",2097.82543945313
378100401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
378100401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
378100401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
378100401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
378100401,105,1,2,,,4,4,2,,,,,,,,,,,,,,2,7,7,0,3,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H37810-04-01",2097.82543945313
378100401,106,1,2,,,4,4,2,,,,,,,,,,,,,,2,7,7,0,3,3,,,,,,,,,,,,,,,,,,,1,6,600,3,,,3,,,"H37810-04-01",2097.82543945313
378100401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
378100401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
378100401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
378100401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37810-04-01",2097.82543945313
379010401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379010401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37901-04-01",2645.49951171875
379020401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379020401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379020401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379020401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379020401,105,1,2,,,2,2,2,,,,,,,,,,,,,,3,2,2,0,1,2,2,"N","N",,"N","N","N",,,,,,,"N","N",,"Y",4000,2,1,10000,1,6,8400,2,1,0,"H37902-04-01",2645.49951171875
379020401,106,1,2,,,2,1,2,,,,,,,,,,,,,,2,2,2,0,7,3,,,,,,,,,,,,,,,,,,,1,6,600,1,6,2000,3,,,"H37902-04-01",2645.49951171875
379020401,107,1,2,,,1,1,2,,,,,,,,,,,,,,5,2,2,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H37902-04-01",2645.49951171875
379020401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379020401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379020401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379030401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379030401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37903-04-01",2645.49951171875
379050401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,107,1,2,,,2,2,2,,,,,,,,,,,,,,2,2,2,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H37905-04-01",2645.49951171875
379050401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379050401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37905-04-01",2645.49951171875
379060401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,106,1,2,,,1,1,2,,,,,,,,,,,,,,2,2,2,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H37906-04-01",2645.49951171875
379060401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379060401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379070401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379070401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37907-04-01",2645.49951171875
379080401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379080401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379080401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379080401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379080401,105,1,1,5,5,2,2,2,,,,,,,,,,,,,,2,2,2,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H37908-04-01",2645.49951171875
379080401,106,1,2,,,2,2,2,,,,,,,,,,,,,,2,2,2,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H37908-04-01",2645.49951171875
379080401,107,1,2,,,2,2,2,,,,,,,,,,,,,,2,2,2,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H37908-04-01",2645.49951171875
379080401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379080401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379080401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379090401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379090401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37909-04-01",2645.49951171875
379100401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
379100401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
379100401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
379100401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
379100401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
379100401,106,1,2,,,1,1,2,,,,,,,,,,,,,,3,6,6,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H37910-04-01",2645.49951171875
379100401,107,1,2,,,1,1,2,,,,,,,,,,,,,,1,2,2,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H37910-04-01",2645.49951171875
379100401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
379100401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
379100401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H37910-04-01",2645.49951171875
380010401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380010401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380010401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380010401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380010401,105,1,2,,,1,1,2,,,,,,,,,,,,,,2,2,2,0,1,3,,,,,,,,,,,,,,,,,,,1,6,0,1,6,0,1,6,8000,"H38001-04-01",2108.638671875
380010401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380010401,107,1,2,,,1,1,2,,,,,,,,,,,,,,3,2,2,0,7,1,6,,,,,"N",,,,"N","N","N","N","N","N",,"Y",7400,3,,,,,,1,6,5600,"H38001-04-01",2108.638671875
380010401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380010401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380010401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38001-04-01",2108.638671875
380040401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38004-04-01",2108.638671875
380040401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38004-04-01",2108.638671875
380040401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38004-04-01",2108.638671875
380040401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38004-04-01",2108.638671875
380040401,105,1,1,5,5,2,2,2,,,,,,,,,,,,,,2,2,2,0,3,1,1,"N","N",,"N","N","N",,,,,,,"N","N",,"Y",50000,3,,,3,,,3,,,"H38004-04-01",2108.638671875
380040401,106,1,2,,,2,2,2,,,,,,,,,,,,,,2,2,2,0,3,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H38004-04-01",2108.638671875
380040401,107,1,2,,,2,2,2,,,,,,,,,,,,,,2,2,2,0,2,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H38004-04-01",2108.638671875
380040401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38004-04-01",2108.638671875
380040401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38004-04-01",2108.638671875
380040401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38004-04-01",2108.638671875
380060401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380060401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38006-04-01",2108.638671875
380070401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38007-04-01",2108.638671875
380070401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38007-04-01",2108.638671875
380070401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38007-04-01",2108.638671875
380070401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38007-04-01",2108.638671875
380070401,105,1,1,5,5,2,2,2,,,,,,,,,,,,,,2,2,2,0,3,1,1,"Y","N",,"N","N","N",,,,,,,"N","N",,"N",10000,3,,,3,,,3,,,"H38007-04-01",2108.638671875
380070401,106,1,1,5,5,2,2,2,,,,,,,,,,,,,,2,2,2,0,3,3,,,,,,,,,,,,,,,,,,,1,1,15000,3,,,3,,,"H38007-04-01",2108.638671875
380070401,107,1,2,,,2,2,2,,,,,,,,,,,,,,2,2,2,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H38007-04-01",2108.638671875
380070401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38007-04-01",2108.638671875
380070401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38007-04-01",2108.638671875
380070401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38007-04-01",2108.638671875
380080401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,107,1,2,,,2,2,2,,,,,,,,,,,,,,2,2,2,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H38008-04-01",2108.638671875
380080401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380080401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38008-04-01",2108.638671875
380090401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380090401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380090401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380090401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380090401,105,1,2,,,1,1,2,,,,,,,,,,,,,,2,2,9,0,7,1,2,"N","Y",,"N","N","N",,,,,,,"N","N",,"N",2000,1,2,10000,1,6,120000,3,,,"H38009-04-01",2108.638671875
380090401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380090401,107,1,2,,,1,1,2,,,,,,,,,,,,,,2,2,2,0,1,1,2,,,,,"N",,,,"N","N","N","N","N","Y","coccidiosis","N",3000,3,,,,,,3,,,"H38009-04-01",2108.638671875
380090401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380090401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380090401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38009-04-01",2108.638671875
380100401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38010-04-01",2108.638671875
380100401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38010-04-01",2108.638671875
380100401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38010-04-01",2108.638671875
380100401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38010-04-01",2108.638671875
