"District_Name","SubCounty","Parish","Villagecode","Health_Water_ID","C4KQ103","C4KQ103_Other","C4KQ104","C4KQ105","Health_Response","Reason_Health_Not_Done"
318,318103,31810302,3181030204,1,4,,,,1,
318,318103,31810302,3181030204,1,4,,,,1,
318,318103,31810302,3181030204,2,1,,1,1,1,
318,318103,31810302,3181030204,2,1,,1,1,1,
318,318103,31810302,3181030204,3,4,,,,1,
318,318103,31810302,3181030204,3,4,,,,1,
318,318103,31810302,3181030204,4,4,,,,1,
318,318103,31810302,3181030204,4,4,,,,1,
318,318103,31810302,3181030204,5,2,,0.5,2,1,
318,318103,31810302,3181030204,5,2,,0.5,2,1,
318,318103,31810302,3181030204,6,4,,,,1,
318,318103,31810302,3181030204,6,4,,,,1,
318,318103,31810302,3181030204,7,4,,,,1,
318,318103,31810302,3181030204,7,4,,,,1,
318,318107,31810705,3181070501,1,4,,,,1,
318,318107,31810705,3181070501,2,1,,0,1,1,
318,318107,31810705,3181070501,3,4,,,,1,
318,318107,31810705,3181070501,4,4,,,,1,
318,318107,31810705,3181070501,5,4,,,,1,
318,318107,31810705,3181070501,6,4,,,,1,
318,318107,31810705,3181070501,7,4,,,,1,
318,318114,31811402,3181140207,1,4,,,,1,
318,318114,31811402,3181140207,2,1,,5,1,1,
318,318114,31811402,3181140207,3,4,,,,1,
318,318114,31811402,3181140207,4,2,,0,2,1,
318,318114,31811402,3181140207,5,4,,,,1,
318,318114,31811402,3181140207,6,4,,,,1,
318,318114,31811402,3181140207,7,4,,,,1,
319,319103,31910303,3191030304,1,2,,0,1,1,
319,319103,31910303,3191030304,2,1,,0,1,1,
319,319103,31910303,3191030304,3,4,,,,1,
319,319103,31910303,3191030304,4,3,,0,2,1,
319,319103,31910303,3191030304,5,4,,,,1,
319,319103,31910303,3191030304,6,4,,,,1,
319,319103,31910303,3191030304,7,4,,,,1,
319,319105,31910508,3191050803,1,4,,,,1,
319,319105,31910508,3191050803,2,1,,0.300000011920929,1,1,
319,319105,31910508,3191050803,3,3,,1,1,1,
319,319105,31910508,3191050803,4,2,,0,1,1,
319,319105,31910508,3191050803,5,4,,,,1,
319,319105,31910508,3191050803,6,4,,,,1,
319,319105,31910508,3191050803,7,4,,,,1,
319,319107,31910702,3191070202,1,2,,0,1,1,
319,319107,31910702,3191070202,2,1,,0,1,1,
319,319107,31910702,3191070202,3,4,,,,1,
319,319107,31910702,3191070202,4,3,,0,2,1,
319,319107,31910702,3191070202,5,4,,,,1,
319,319107,31910702,3191070202,6,4,,,,1,
319,319107,31910702,3191070202,7,4,,,,1,
320,320103,32010303,3201030323,1,4,,,,1,
320,320103,32010303,3201030323,2,1,,0,1,1,
320,320103,32010303,3201030323,3,4,,,,1,
320,320103,32010303,3201030323,4,2,,0,2,1,
320,320103,32010303,3201030323,5,4,,,,1,
320,320103,32010303,3201030323,6,4,,,,1,
320,320103,32010303,3201030323,7,4,,,,1,
320,320108,32010808,3201080801,1,4,,,,1,
320,320108,32010808,3201080801,2,1,,0,1,1,
320,320108,32010808,3201080801,3,4,,,,1,
320,320108,32010808,3201080801,4,2,,0,2,1,
320,320108,32010808,3201080801,5,4,,,,1,
320,320108,32010808,3201080801,6,4,,,,1,
320,320108,32010808,3201080801,7,4,,,,1,
321,321103,32110304,3211030405,1,4,,,,,
321,321103,32110304,3211030405,2,1,,0.5,1,,
321,321103,32110304,3211030405,3,4,,,,,
321,321103,32110304,3211030405,4,2,,0,2,,
321,321103,32110304,3211030405,5,4,,,,,
321,321103,32110304,3211030405,6,4,,,,,
321,321103,32110304,3211030405,7,4,,,,,
321,321105,32110505,3211050502,1,2,,0,2,1,
321,321105,32110505,3211050502,2,1,,0,1,1,
321,321105,32110505,3211050502,3,4,,,,1,
321,321105,32110505,3211050502,4,4,,,,1,
321,321105,32110505,3211050502,5,4,,,,1,
321,321105,32110505,3211050502,6,4,,,,1,
321,321105,32110505,3211050502,7,4,,,,1,
321,321106,32110601,3211060105,1,4,,,,1,
321,321106,32110601,3211060105,2,1,,0,1,1,
321,321106,32110601,3211060105,3,4,,,,1,
321,321106,32110601,3211060105,4,2,,0,2,1,
321,321106,32110601,3211060105,5,4,,,,1,
321,321106,32110601,3211060105,6,4,,,,1,
321,321106,32110601,3211060105,7,3,"unprotected well",0.5,1,1,
321,321107,32110706,3211070617,1,4,,,,1,
321,321107,32110706,3211070617,2,1,,0,1,1,
321,321107,32110706,3211070617,3,4,,,,1,
321,321107,32110706,3211070617,4,2,,0,2,1,
321,321107,32110706,3211070617,5,4,,,,1,
321,321107,32110706,3211070617,6,4,,,,1,
321,321107,32110706,3211070617,7,4,,,,1,
322,322108,32210802,3221080206,1,4,,,,1,
322,322108,32210802,3221080206,2,1,,0.100000001490116,1,1,
322,322108,32210802,3221080206,3,4,,,,1,
322,322108,32210802,3221080206,4,4,,,,1,
322,322108,32210802,3221080206,5,4,,,,1,
322,322108,32210802,3221080206,6,4,,,,1,
322,322108,32210802,3221080206,7,4,,,,1,
322,322111,32211104,3221110412,1,4,,,,2,
322,322111,32211104,3221110412,2,1,,0.600000023841858,1,2,
322,322111,32211104,3221110412,3,4,,,,2,
322,322111,32211104,3221110412,4,4,,,,2,
322,322111,32211104,3221110412,5,4,,,,2,
322,322111,32211104,3221110412,6,4,,,,2,
322,322111,32211104,3221110412,7,4,,,,2,
323,323104,32310403,3231040301,1,1,,0,1,1,
323,323104,32310403,3231040301,2,2,,1,1,1,
323,323104,32310403,3231040301,3,3,,0.5,1,1,
323,323104,32310403,3231040301,4,4,,,,1,
323,323104,32310403,3231040301,5,4,,,,1,
323,323104,32310403,3231040301,6,4,,,,1,
323,323104,32310403,3231040301,7,4,,,,1,
323,323106,32310604,3231060409,1,1,,0,1,,
323,323106,32310604,3231060409,2,4,,,,,
323,323106,32310604,3231060409,3,4,,,,,
323,323106,32310604,3231060409,4,4,,,,,
323,323106,32310604,3231060409,5,4,,,,,
323,323106,32310604,3231060409,6,4,,,,,
323,323106,32310604,3231060409,7,4,,,,,
323,323107,32310701,3231070104,1,4,,,,2,
323,323107,32310701,3231070104,2,1,,0.699999988079071,2,2,
323,323107,32310701,3231070104,3,4,,,,2,
323,323107,32310701,3231070104,4,4,,,,2,
323,323107,32310701,3231070104,5,4,,,,2,
323,323107,32310701,3231070104,6,4,,,,2,
323,323107,32310701,3231070104,7,4,,,,2,
323,323108,32310802,3231080204,1,4,,,,1,
323,323108,32310802,3231080204,2,1,,0.200000002980232,2,1,
323,323108,32310802,3231080204,3,2,,0.5,1,1,
323,323108,32310802,3231080204,4,4,,,,1,
323,323108,32310802,3231080204,5,4,,,,1,
323,323108,32310802,3231080204,6,4,,,,1,
323,323108,32310802,3231080204,7,4,,,,1,
325,325101,32510102,3251010205,1,4,,,,1,
325,325101,32510102,3251010205,2,1,,0.300000011920929,1,1,
325,325101,32510102,3251010205,3,4,,,,1,
325,325101,32510102,3251010205,4,4,,,,1,
325,325101,32510102,3251010205,5,4,,,,1,
325,325101,32510102,3251010205,6,4,,,,1,
325,325101,32510102,3251010205,7,4,,,,1,
325,325103,32510305,3251030508,1,4,,,,1,
325,325103,32510305,3251030508,2,1,,0,1,1,
325,325103,32510305,3251030508,3,4,,,,1,
325,325103,32510305,3251030508,4,2,,0,2,1,
325,325103,32510305,3251030508,5,4,,,,1,
325,325103,32510305,3251030508,6,4,,,,1,
325,325103,32510305,3251030508,7,4,,,,1,
325,325103,32510306,3251030601,1,4,,,,2,
325,325103,32510306,3251030601,2,1,,0,1,2,
325,325103,32510306,3251030601,3,4,,,,2,
325,325103,32510306,3251030601,4,2,,0,2,2,
325,325103,32510306,3251030601,5,4,,,,2,
325,325103,32510306,3251030601,6,4,,,,2,
325,325103,32510306,3251030601,7,4,,,,2,
325,325103,32510306,3251030602,1,4,,,,2,
325,325103,32510306,3251030602,2,1,,0,1,2,
325,325103,32510306,3251030602,3,4,,,,2,
325,325103,32510306,3251030602,4,2,,0,2,2,
325,325103,32510306,3251030602,5,4,,,,2,
325,325103,32510306,3251030602,6,4,,,,2,
325,325103,32510306,3251030602,7,4,,,,2,
327,327103,32710303,3271030305,1,1,,0,1,1,
327,327103,32710303,3271030305,2,2,,0.5,1,1,
327,327103,32710303,3271030305,3,4,,,,1,
327,327103,32710303,3271030305,4,3,,0,2,1,
327,327103,32710303,3271030305,5,4,,,,1,
327,327103,32710303,3271030305,6,4,,,,1,
327,327103,32710303,3271030305,7,4,,,,1,
329,329106,32910602,3291060206,1,4,,,,,
329,329106,32910602,3291060206,2,1,,0,1,,
329,329106,32910602,3291060206,3,4,,,,,
329,329106,32910602,3291060206,4,4,,,,,
329,329106,32910602,3291060206,5,4,,,,,
329,329106,32910602,3291060206,6,4,,,,,
329,329106,32910602,3291060206,7,4,,,,,
330,330107,33010701,3301070101,1,3,,0,1,1,
330,330107,33010701,3301070101,2,1,,0,1,1,
330,330107,33010701,3301070101,3,4,,,,1,
330,330107,33010701,3301070101,4,2,,0,2,1,
330,330107,33010701,3301070101,5,4,,,,1,
330,330107,33010701,3301070101,6,4,,,,1,
330,330107,33010701,3301070101,7,4,,,,1,
330,330107,33010703,3301070303,1,3,,0,1,1,
330,330107,33010703,3301070303,2,1,,0,1,1,
330,330107,33010703,3301070303,3,4,,,,1,
330,330107,33010703,3301070303,4,2,,0,2,1,
330,330107,33010703,3301070303,5,4,,,,1,
330,330107,33010703,3301070303,6,4,,,,1,
330,330107,33010703,3301070303,7,4,,,,1,
330,330110,33011001,3301100102,1,4,,,,1,
330,330110,33011001,3301100102,2,1,,0,1,1,
330,330110,33011001,3301100102,3,3,,0.100000001490116,1,1,
330,330110,33011001,3301100102,4,2,,0,2,1,
330,330110,33011001,3301100102,5,4,,,,1,
330,330110,33011001,3301100102,6,4,,,,1,
330,330110,33011001,3301100102,7,4,,,,1,
402,402207,40220705,4022070507,1,1,,0,1,1,
402,402207,40220705,4022070507,2,4,,,,1,
402,402207,40220705,4022070507,3,4,,,,1,
402,402207,40220705,4022070507,4,2,,0,1,1,
402,402207,40220705,4022070507,5,4,,,,1,
402,402207,40220705,4022070507,6,4,,,,1,
402,402207,40220705,4022070507,7,4,,,,1,
402,402208,40220805,4022080505,1,4,,,,1,
402,402208,40220805,4022080505,2,4,,,,1,
402,402208,40220805,4022080505,3,1,,0.5,1,1,
402,402208,40220805,4022080505,4,2,,0,2,1,
402,402208,40220805,4022080505,5,4,,,,1,
402,402208,40220805,4022080505,6,4,,,,1,
402,402208,40220805,4022080505,7,4,,,,1,
403,403101,40310102,4031010202,1,4,,,,1,
403,403101,40310102,4031010202,2,2,,1,1,1,
403,403101,40310102,4031010202,3,4,,,,1,
403,403101,40310102,4031010202,4,1,,0,2,1,
403,403101,40310102,4031010202,5,4,,,,1,
403,403101,40310102,4031010202,6,4,,,,1,
403,403101,40310102,4031010202,7,4,,,,1,
403,403105,40310505,4031050502,1,4,,,,1,
403,403105,40310505,4031050502,2,4,,,,1,
403,403105,40310505,4031050502,3,4,,,,1,
403,403105,40310505,4031050502,4,4,,,,1,
403,403105,40310505,4031050502,5,4,,,,1,
403,403105,40310505,4031050502,6,4,,,,1,
403,403105,40310505,4031050502,7,1,"VENDORS",0,1,1,
403,403201,40320102,4032010205,1,4,,,,1,
403,403201,40320102,4032010205,2,4,,,,1,
403,403201,40320102,4032010205,3,4,,,,1,
403,403201,40320102,4032010205,4,1,,0,2,1,
403,403201,40320102,4032010205,5,2,,2,1,1,
403,403201,40320102,4032010205,6,4,,,,1,
403,403201,40320102,4032010205,7,4,,,,1,
403,403205,40320504,4032050403,1,4,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,2,1,,0,1,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,3,4,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,4,2,,0,2,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,5,4,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,6,4,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,7,4,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403301,40330104,4033010412,1,,,,,3,"THE COMMUNITY USES A HOSPITAL"
403,403301,40330104,4033010412,2,,,,,3,"THE COMMUNITY USES A HOSPITAL"
403,403301,40330104,4033010412,3,,,,,3,"THE COMMUNITY USES A HOSPITAL"
403,403301,40330104,4033010412,4,,,,,3,"THE COMMUNITY USES A HOSPITAL"
403,403301,40330104,4033010412,5,,,,,3,"THE COMMUNITY USES A HOSPITAL"
403,403301,40330104,4033010412,6,,,,,3,"THE COMMUNITY USES A HOSPITAL"
403,403301,40330104,4033010412,7,,,,,3,"THE COMMUNITY USES A HOSPITAL"
404,404102,40410203,4041020302,1,1,,0,1,1,
404,404102,40410203,4041020302,2,4,,,,1,
404,404102,40410203,4041020302,3,4,,,,1,
404,404102,40410203,4041020302,4,4,,,,1,
404,404102,40410203,4041020302,5,2,,1,1,1,
404,404102,40410203,4041020302,6,4,,,,1,
404,404102,40410203,4041020302,7,4,,,,1,
404,404207,40420704,4042070409,1,1,,0,1,1,
404,404207,40420704,4042070409,2,4,,,,1,
404,404207,40420704,4042070409,3,2,,1,1,1,
404,404207,40420704,4042070409,4,4,,,,1,
404,404207,40420704,4042070409,5,4,,,,1,
404,404207,40420704,4042070409,6,4,,,,1,
404,404207,40420704,4042070409,7,4,,,,1,
404,404403,40440303,4044030303,1,1,,0,2,1,
404,404403,40440303,4044030303,2,4,,,,1,
404,404403,40440303,4044030303,3,2,,0.5,1,1,
404,404403,40440303,4044030303,4,4,,,,1,
404,404403,40440303,4044030303,5,4,,,,1,
404,404403,40440303,4044030303,6,4,,,,1,
404,404403,40440303,4044030303,7,4,,,,1,
405,405104,40510402,4051040205,1,4,,,,1,
405,405104,40510402,4051040205,2,4,,,,1,
405,405104,40510402,4051040205,3,4,,,,1,
405,405104,40510402,4051040205,4,2,,0,2,1,
405,405104,40510402,4051040205,5,4,,,,1,
405,405104,40510402,4051040205,6,4,,,,1,
405,405104,40510402,4051040205,7,1,"GRAVITY",0,1,1,
405,405208,40520803,4052080304,1,4,,,,1,
405,405208,40520803,4052080304,2,1,,0.25,1,1,
405,405208,40520803,4052080304,3,4,,,,1,
405,405208,40520803,4052080304,4,2,,0,2,1,
405,405208,40520803,4052080304,5,4,,,,1,
405,405208,40520803,4052080304,6,4,,,,1,
405,405208,40520803,4052080304,7,4,,,,1,
405,405211,40521103,4052110310,1,4,,,,1,
405,405211,40521103,4052110310,2,4,,,,1,
405,405211,40521103,4052110310,3,4,,,,1,
405,405211,40521103,4052110310,4,1,,0,2,1,
405,405211,40521103,4052110310,5,4,,,,1,
405,405211,40521103,4052110310,6,4,,,,1,
405,405211,40521103,4052110310,7,2,"VENDOR",0,1,1,
405,405301,40530104,4053010409,1,1,,0,1,1,
405,405301,40530104,4053010409,2,4,,,,1,
405,405301,40530104,4053010409,3,4,,,,1,
405,405301,40530104,4053010409,4,2,,0,2,1,
405,405301,40530104,4053010409,5,4,,,,1,
405,405301,40530104,4053010409,6,4,,,,1,
405,405301,40530104,4053010409,7,3,"VENDORS",0,1,1,
405,405302,40530203,4053020304,1,1,,0,1,2,
405,405302,40530203,4053020304,2,4,,,,2,
405,405302,40530203,4053020304,3,4,,,,2,
405,405302,40530203,4053020304,4,2,,0,2,2,
405,405302,40530203,4053020304,5,4,,,,2,
405,405302,40530203,4053020304,6,4,,,,2,
405,405302,40530203,4053020304,7,4,,,,2,
406,406108,40610804,4061080401,1,2,,0.5,1,1,
406,406108,40610804,4061080401,2,4,,,,1,
406,406108,40610804,4061080401,3,4,,,,1,
406,406108,40610804,4061080401,4,1,,0,2,1,
406,406108,40610804,4061080401,5,4,,,,1,
406,406108,40610804,4061080401,6,4,,,,1,
406,406108,40610804,4061080401,7,4,,,,1,
406,406201,40620102,4062010203,1,1,,0,1,,
406,406201,40620102,4062010203,2,4,,,,,
406,406201,40620102,4062010203,3,4,,,,,
406,406201,40620102,4062010203,4,4,,,,,
406,406201,40620102,4062010203,5,4,,,,,
406,406201,40620102,4062010203,6,4,,,,,
406,406201,40620102,4062010203,7,4,,,,,
406,406210,40621003,4062100306,1,4,,,,1,
406,406210,40621003,4062100306,2,2,,0.5,1,1,
406,406210,40621003,4062100306,3,4,,,,1,
406,406210,40621003,4062100306,4,1,,0,2,1,
406,406210,40621003,4062100306,5,4,,,,1,
406,406210,40621003,4062100306,6,4,,,,1,
406,406210,40621003,4062100306,7,4,,,,1,
406,406212,40621201,4062120102,1,4,,,,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406212,40621201,4062120102,2,4,,,,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406212,40621201,4062120102,3,4,,,,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406212,40621201,4062120102,4,4,,,,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406212,40621201,4062120102,5,1,,1,1,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406212,40621201,4062120102,6,4,,,,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406212,40621201,4062120102,7,4,,,,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406303,40630307,4063030706,1,4,,,,1,
406,406303,40630307,4063030706,2,4,,,,1,
406,406303,40630307,4063030706,3,4,,,,1,
406,406303,40630307,4063030706,4,4,,,,1,
406,406303,40630307,4063030706,5,1,,0,1,1,
406,406303,40630307,4063030706,6,4,,,,1,
406,406303,40630307,4063030706,7,4,,,,1,
407,407202,40720204,4072020402,1,4,,,,1,
407,407202,40720204,4072020402,2,1,,1,1,1,
407,407202,40720204,4072020402,3,4,,,,1,
407,407202,40720204,4072020402,4,2,,0,2,1,
407,407202,40720204,4072020402,5,4,,,,1,
407,407202,40720204,4072020402,6,4,,,,1,
407,407202,40720204,4072020402,7,4,,,,1,
407,407205,40720501,4072050104,1,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407205,40720501,4072050104,2,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407205,40720501,4072050104,3,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407205,40720501,4072050104,4,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407205,40720501,4072050104,5,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407205,40720501,4072050104,6,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407205,40720501,4072050104,7,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407303,40730303,4073030305,1,4,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,2,2,,0.25,1,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,3,4,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,4,1,,0,2,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,5,4,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,6,4,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,7,4,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407306,40730604,4073060419,1,4,,,,3,"WEEKEND"
407,407306,40730604,4073060419,2,1,,0.25,1,3,"WEEKEND"
407,407306,40730604,4073060419,3,4,,,,3,"WEEKEND"
407,407306,40730604,4073060419,4,2,,0,2,3,"WEEKEND"
407,407306,40730604,4073060419,5,4,,,,3,"WEEKEND"
407,407306,40730604,4073060419,6,4,,,,3,"WEEKEND"
407,407306,40730604,4073060419,7,4,,,,3,"WEEKEND"
408,408102,40810201,4081020104,1,2,,0.300000011920929,1,1,
408,408102,40810201,4081020104,2,4,,,,1,
408,408102,40810201,4081020104,3,4,,,,1,
408,408102,40810201,4081020104,4,1,,0,1,1,
408,408102,40810201,4081020104,5,4,,,,1,
408,408102,40810201,4081020104,6,4,,,,1,
408,408102,40810201,4081020104,7,4,,,,1,
408,408112,40811202,4081120206,1,4,,,,1,
408,408112,40811202,4081120206,2,4,,,,1,
408,408112,40811202,4081120206,3,2,,0.25,1,1,
408,408112,40811202,4081120206,4,1,,0,2,1,
408,408112,40811202,4081120206,5,4,,,,1,
408,408112,40811202,4081120206,6,4,,,,1,
408,408112,40811202,4081120206,7,4,,,,1,
408,408113,40811304,4081130406,1,2,,2,1,1,
408,408113,40811304,4081130406,2,4,,,,1,
408,408113,40811304,4081130406,3,4,,,,1,
408,408113,40811304,4081130406,4,1,,0,2,1,
408,408113,40811304,4081130406,5,4,,,,1,
408,408113,40811304,4081130406,6,4,,,,1,
408,408113,40811304,4081130406,7,4,,,,1,
409,409101,40910104,4091010401,1,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409101,40910104,4091010401,2,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409101,40910104,4091010401,3,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409101,40910104,4091010401,4,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409101,40910104,4091010401,5,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409101,40910104,4091010401,6,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409101,40910104,4091010401,7,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409203,40920305,4092030509,1,4,,,,1,
409,409203,40920305,4092030509,2,1,,0,1,1,
409,409203,40920305,4092030509,3,4,,,,1,
409,409203,40920305,4092030509,4,2,,0,2,1,
409,409203,40920305,4092030509,5,4,,,,1,
409,409203,40920305,4092030509,6,4,,,,1,
409,409203,40920305,4092030509,7,4,,,,1,
409,409301,40930103,4093010304,1,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
409,409301,40930103,4093010304,2,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
409,409301,40930103,4093010304,3,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
409,409301,40930103,4093010304,4,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
409,409301,40930103,4093010304,5,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
409,409301,40930103,4093010304,6,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
409,409301,40930103,4093010304,7,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
410,410102,41010204,4101020405,1,4,,,,1,
410,410102,41010204,4101020405,2,4,,,,1,
410,410102,41010204,4101020405,3,4,,,,1,
410,410102,41010204,4101020405,4,1,,0,2,1,
410,410102,41010204,4101020405,5,2,,2,1,1,
410,410102,41010204,4101020405,6,4,,,,1,
410,410102,41010204,4101020405,7,4,,,,1,
410,410105,41010502,4101050204,1,1,,0,1,1,
410,410105,41010502,4101050204,2,4,,,,1,
410,410105,41010502,4101050204,3,4,,,,1,
410,410105,41010502,4101050204,4,2,,0,2,1,
410,410105,41010502,4101050204,5,4,,,,1,
410,410105,41010502,4101050204,6,4,,,,1,
410,410105,41010502,4101050204,7,3,"Buy from Vehicles with tanks",6,1,1,
410,410201,41020101,4102010106,1,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010106,2,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010106,3,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010106,4,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010106,5,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010106,6,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010106,7,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010107,1,1,,0,1,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,2,4,,,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,3,4,,,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,4,4,,,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,5,4,,,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,6,4,,,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,7,4,,,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410303,41030306,4103030601,1,1,,0,1,1,
410,410303,41030306,4103030601,2,4,,,,1,
410,410303,41030306,4103030601,3,4,,,,1,
410,410303,41030306,4103030601,4,2,,0,2,1,
410,410303,41030306,4103030601,5,4,,,,1,
410,410303,41030306,4103030601,6,4,,,,1,
410,410303,41030306,4103030601,7,4,,,,1,
411,411103,41110301,4111030105,1,2,,1,8,1,
411,411103,41110301,4111030105,2,4,,,,1,
411,411103,41110301,4111030105,3,4,,,,1,
411,411103,41110301,4111030105,4,4,,,,1,
411,411103,41110301,4111030105,5,1,,0.5,1,1,
411,411103,41110301,4111030105,6,4,,,,1,
411,411103,41110301,4111030105,7,4,,,,1,
411,411203,41120302,4112030202,1,1,,0,8,1,
411,411203,41120302,4112030202,2,4,,,,1,
411,411203,41120302,4112030202,3,3,,0.5,1,1,
411,411203,41120302,4112030202,4,2,,0,2,1,
411,411203,41120302,4112030202,5,4,,,,1,
411,411203,41120302,4112030202,6,4,,,,1,
411,411203,41120302,4112030202,7,4,,,,1,
411,411302,41130202,4113020204,1,1,,0,1,1,
411,411302,41130202,4113020204,2,4,,,,1,
411,411302,41130202,4113020204,3,4,,,,1,
411,411302,41130202,4113020204,4,2,,0,2,1,
411,411302,41130202,4113020204,5,3,,1,1,1,
411,411302,41130202,4113020204,6,4,,,,1,
411,411302,41130202,4113020204,7,4,,,,1,
411,411304,41130402,4113040203,1,1,,0.400000005960464,1,2,
411,411304,41130402,4113040203,2,4,,,,2,
411,411304,41130402,4113040203,3,2,,2,1,2,
411,411304,41130402,4113040203,4,4,,,,2,
411,411304,41130402,4113040203,5,4,,,,2,
411,411304,41130402,4113040203,6,4,,,,2,
411,411304,41130402,4113040203,7,4,,,,2,
