"HHID","PID","w1aq7","w1aq8","h1aq1a","h1aq3a","h1aq3b","h1aq4a","h1aq4b","urban","DynID","ea","year","month","day","region","regurb","result_code","sregion","rotate","consumption_status","wgt_X","HHID_old","wgt","wave","age","wgt_wm"
"H04910-04-01","P04910-006",1,,124,124103,"Kyazanga",12410302,"Kakoma Parish",0,4910,49,2014,8,"05",1,10,1,2,1,1,2792.466796875,1053001510,2736.3671875,4,19,3538.3515625
"H04912-04-01","P04912-002",1,,124,124103,"Kyazanga",12410302,"Kakoma Parish",0,4912,49,2014,8,"06",1,10,1,2,1,1,2792.466796875,1053001512,2089.50659179688,4,29,1882.064453125
"H04913-04-02","P04913-025",1,,124,124103,"Kyazanga",12410302,"Kakoma Parish",0,4913,49,2014,8,"06",1,10,1,2,1,1,465.4111328125,105300151301,0,4,19,0
"H04913-04-03","P04913-022",1,,124,124103,"Kyazanga",12410302,"Kakoma Parish",0,4913,49,2014,8,"06",1,10,1,2,1,1,465.4111328125,105300151303,0,4,22,0
"H04913-04-06","P04913-014",1,,124,124103,"Kyazanga",12410302,"Kakoma Parish",0,4913,49,2014,8,"09",1,10,1,2,1,1,465.4111328125,2105300151305,0,4,38,0
"H04913-04-06","P04913-017",1,,124,124103,"Kyazanga",12410302,"Kakoma Parish",0,4913,49,2014,8,"09",1,10,1,2,1,1,465.4111328125,2105300151305,0,4,15,0
"H05003-04-01","P05003-002",1,,124,124108,"Ndagwe",12410802,"Mpumudde",0,5003,50,2013,12,"06",1,10,1,2,1,1,1396.23327636719,1053001903,3167.23193359375,4,40,2531.61791992188
"H05004-04-01","P05004-003",1,,124,124108,"Ndagwe",12410802,"Mpumudde",0,5004,50,2013,12,"05",1,10,1,2,1,1,2792.46655273438,1053001904,835.586669921875,4,16,1080.4833984375
"H05007-04-01","P05007-002",1,,124,124108,"Ndagwe",12410802,"Mpumudde",0,5007,50,2013,12,"06",1,10,1,2,1,1,2792.46655273438,1053001907,2375.1416015625,4,41,1898.48779296875
"H05008-04-01","P05008-007",1,,124,124108,"Ndagwe",12410802,"Mpumudde",0,5008,50,2013,12,"05",1,10,1,2,1,1,2792.46655273438,1053001908,1847.55187988281,4,18,2389.03930664063
"H05009-04-01","P05009-004",1,,124,124108,"Ndagwe",12410802,"Mpumudde",0,5009,50,2013,12,"05",1,10,1,2,1,1,2792.46655273438,1053001909,3562.71264648438,4,16,4606.88525390625
"H05009-04-01","P05009-005",1,,124,124108,"Ndagwe",12410802,"Mpumudde",0,5009,50,2013,12,"05",1,10,1,2,1,1,2792.46655273438,1053001909,3562.71264648438,4,20,4606.88525390625
"H05010-04-01","P05010-002",1,,124,124108,"Ndagwe",12410802,"Mpumudde",0,5010,50,2014,6,"20",1,10,1,2,1,1,2792.46655273438,1053001910,3079.25317382813,4,41,2461.29516601563
"H05102-04-01","P05102-002",1,,105,105105,"Kyesiiga",10510502,"Bugere",0,5102,51,2014,3,"16",1,10,1,2,1,1,2792.466796875,1053002302,4558.79638671875,4,42,3643.91723632813
"H05103-04-01","P05103-002",1,,105,105105,"Kyesiiga",10510502,"Bugere",0,5103,51,2014,3,"16",1,10,1,2,1,1,2792.466796875,1053002303,10360.2421875,4,34,8281.103515625
"H05104-04-01","P05104-001",1,,105,105105,"Kyesiiga",10510502,"Bugere",0,5104,51,2014,3,"16",1,10,1,2,1,1,2792.466796875,1053002304,11347.6884765625,4,33,9070.384765625
"H05105-04-01","P05105-002",1,,105,105105,"Kyesiiga",10510502,"Bugere",0,5105,51,2014,3,"16",1,10,1,2,1,1,2792.466796875,1053002305,7348.60400390625,4,37,5873.85400390625
"H05108-04-01","P05108-003",1,,105,105105,"Kyesiiga",10510502,"Bugere",0,5108,51,2013,9,"26",1,10,1,2,1,1,2792.466796875,1053002308,6252.0634765625,4,16,8084.44091796875
"H05108-04-01","P05108-002",1,,105,105105,"Kyesiiga",10510502,"Bugere",0,5108,51,2013,9,"26",1,10,1,2,1,1,2792.466796875,1053002308,6252.0634765625,4,35,4997.3720703125
"H05110-04-01","P05110-002",1,,110,110308,"Nabigasa",11030804,"Nabigasa",0,5110,51,2014,8,"10",1,10,1,2,1,1,2792.466796875,1053002310,0,4,27,0
"H05301-04-01","P05301-001",1,,122,122105,"Lukaya Town Council",12210503,"Kaliro Ward",1,5301,53,2014,4,"13",1,11,1,2,1,1,2792.466796875,1053003001,0,4,32,0
"H05302-04-01","P05302-002",1,,122,122106,"Lwabenge",12210602,"Bwesa",0,5302,53,2013,10,"28",1,10,1,2,1,1,2792.466796875,1053003002,8723.6630859375,4,31,6972.96044921875
"H05302-04-01","P05302-008",1,,122,122106,"Lwabenge",12210602,"Bwesa",0,5302,53,2013,10,"28",1,10,1,2,1,1,2792.466796875,1053003002,8723.6630859375,4,16,11280.4267578125
"H05304-04-01","P05304-011",1,,122,122106,"Lwabenge",12210602,"Bwesa",0,5304,53,2014,4,"12",1,10,1,2,1,1,2792.466796875,1053003004,0,4,17,0
"H05305-04-02","P05305-036",1,,122,122105,"Lukaya Town Council",12210501,"Bajja Ward",1,5305,53,2014,4,"13",1,11,1,2,1,1,465.4111328125,105300300504,0,4,31,0
"H05305-04-05","P05305-021",1,,105,105203,"Nyendo-ssenyange",10520302,"Ssenyange",1,5305,53,2014,4,"14",1,11,1,2,1,1,465.4111328125,3105300300503,0,4,33,0
"H05308-04-01","P05308-002",1,,122,122106,"Lwabenge",12210602,"Bwesa",0,5308,53,2013,10,"29",1,10,1,2,1,1,2792.466796875,1053003008,4171.4072265625,4,30,3757.2783203125
"H05309-04-01","P05309-007",1,,122,122106,"Lwabenge",12210602,"Bwesa",0,5309,53,2014,4,"13",1,10,1,2,1,1,2792.466796875,1053003009,0,4,27,0
"H05310-04-02","P05310-002",1,,122,122104,"Kyamulibwa",12210407,"Kyamulibwa Town  Board",0,5310,53,2013,10,"28",1,10,1,2,1,1,1396.2333984375,,11581.232421875,4,48,9257.060546875
"H05310-04-02","P05310-005",1,,122,122104,"Kyamulibwa",12210407,"Kyamulibwa Town  Board",0,5310,53,2013,10,"28",1,10,1,2,1,1,1396.2333984375,,11581.232421875,4,16,14975.501953125
"H05403-04-01","P05403-003",1,,122,122102,"Kalungu",12210206,"Kitamba",0,5403,54,2014,2,"20",1,10,1,2,1,1,2792.46655273438,1053003303,2503.04760742188,4,22,2219.57006835938
"H05404-04-01","P05404-003",1,,122,122102,"Kalungu",12210206,"Kitamba",0,5404,54,2014,2,"20",1,10,1,2,1,1,2792.46655273438,1053003304,5774.130859375,4,24,5120.193359375
"H05406-04-01","P05406-001",1,,122,122102,"Kalungu",12210206,"Kitamba",0,5406,54,2014,2,"20",1,10,1,2,1,1,2792.46655273438,1053003306,5132.56103515625,4,40,4102.5361328125
"H05407-04-01","P05407-009",1,,122,122102,"Kalungu",12210206,"Kitamba",0,5407,54,2014,8,"13",1,10,1,2,1,1,1396.23327636719,1053003307,5964.3310546875,4,16,7712.37939453125
"H05407-04-02","P05407-010",1,,122,122102,"Kalungu",12210204,"Kasanje",0,5407,54,2014,8,"14",1,10,1,2,1,1,1396.23327636719,105300330702,0,4,32,0
"H05409-04-01","P05409-009",1,,122,122102,"Kalungu",12210206,"Kitamba",0,5409,54,2014,8,"13",1,10,1,2,1,1,2792.46655273438,1053003309,2083.99829101563,4,23,1847.97924804688
"H05409-04-01","P05409-002",1,,122,122102,"Kalungu",12210206,"Kitamba",0,5409,54,2014,8,"13",1,10,1,2,1,1,2792.46655273438,1053003309,2083.99829101563,4,33,1665.7724609375
"H05412-04-01","P05412-008",1,,122,122102,"Kalungu",12210206,"Kitamba",0,5412,54,2014,8,"13",1,10,1,2,1,1,930.822265625,1053003312,8740.5029296875,4,29,7872.76318359375
"H05412-04-02","P05412-001",1,,122,122102,"Kalungu",12210203,"Kaliiro",0,5412,54,2014,8,"14",1,10,1,2,1,1,930.822265625,105300331202,11876.3701171875,4,36,9492.96875
"H05412-04-03","P05412-018",1,,421,421101,"Bweyale Tc",42110101,"Central Ward",1,5412,54,2014,7,"07",4,41,1,9,1,1,930.822265625,210530033120204,0,4,31,0
"H05701-04-01","P05701-001",1,,106,106101,"Buwama",10610109,"Nabiteete",0,5701,57,2013,12,"09",1,10,1,2,1,1,2792.466796875,1063000701,5976.39013671875,4,47,4777.02197265625
"H05702-04-01","P05702-001",1,,106,106101,"Buwama",10610109,"Nabiteete",0,5702,57,2013,12,"08",1,10,1,2,1,1,2792.466796875,1063000702,3460.76977539063,4,48,2766.24731445313
"H05704-04-01","P05704-002",1,,106,106101,"Buwama",10610109,"Nabiteete",0,5704,57,2013,12,"08",1,10,1,2,1,1,2792.466796875,1063000704,11074.4638671875,4,48,8851.9921875
"H05705-04-01","P05705-007",1,,106,106101,"Buwama",10610109,"Nabiteete",0,5705,57,2013,12,"08",1,10,1,2,1,1,2792.466796875,1063000705,1460.58776855469,4,34,1167.47058105469
"H05706-04-01","P05706-002",1,,106,106101,"Buwama",10610109,"Nabiteete",0,5706,57,2014,6,"22",1,10,1,2,1,1,2792.466796875,1063000706,3949.52856445313,4,32,3156.919921875
"H05710-04-01","P05710-002",1,,106,106101,"Buwama",10610109,"Nabiteete",0,5710,57,2014,6,"22",1,10,1,2,1,1,2792.466796875,1063000710,11374.642578125,4,35,9091.9296875
"H05711-04-01","P05711-001",1,,106,106101,"Buwama",10610109,"Nabiteete",0,5711,57,2014,6,"22",1,10,1,2,1,1,1396.2333984375,1063000711,3460.76977539063,4,45,2766.24731445313
"H05711-04-02","P05711-002",1,,121,121101,"Kabulasoke",12110101,"Bukandula",0,5711,57,2014,9,"12",1,10,1,2,1,1,1396.2333984375,,3460.76977539063,4,19,4536.72802734375
"H05901-04-01","P05901-002",1,,107,107105,"Mubende  Town  Council",10710503,"Katogo  Ward",1,5901,59,2014,3,"14",1,11,1,3,1,1,2551.701171875,1071000101,11117.7099609375,4,34,8886.5595703125
"H05903-04-01","P05903-003",1,,107,107304,"Kiganda",10730403,"Kayunga-lubona",0,5903,59,2014,3,"24",1,10,1,3,1,1,2551.701171875,1071000103,5566.671875,4,25,5014.02392578125
"H05904-04-01","P05904-002",1,,107,107105,"Mubende  Town  Council",10710503,"Katogo  Ward",1,5904,59,2014,3,"23",1,11,1,3,1,1,2551.701171875,1071000104,8350.0078125,4,33,6674.2919921875
"H05906-04-01","P05906-048",1,,107,107105,"Mubende  Town  Council",10710502,"Kasenyi -caltex  Ward",1,5906,59,2014,3,"23",1,11,1,3,1,1,1275.8505859375,1071000106,6442.93505859375,4,31,5149.9384765625
"H05906-04-01","P05906-003",1,,107,107105,"Mubende  Town  Council",10710502,"Kasenyi -caltex  Ward",1,5906,59,2014,3,"23",1,11,1,3,1,1,1275.8505859375,1071000106,6442.93505859375,4,15,8331.25390625
"H05910-04-01","P05910-003",1,,107,107105,"Mubende  Town  Council",10710503,"Katogo  Ward",1,5910,59,2013,10,"04",1,11,1,3,1,1,2551.701171875,1071000110,3820.57983398438,4,21,3387.8876953125
"H06001-04-01","P06001-002",1,,115,115205,"Mityana Town Council",11520504,"South Ward",0,6001,60,2014,1,"22",1,10,1,3,1,1,2551.70141601563,1071000201,5139.66162109375,4,37,4108.2119140625
"H06005-04-01","P06005-002",1,,115,115205,"Mityana Town Council",11520505,"West Ward",1,6005,60,2014,7,"24",1,11,1,3,1,1,2551.70141601563,1071000205,6167.59423828125,4,43,4929.8544921875
"H06005-04-01","P06005-005",1,,115,115205,"Mityana Town Council",11520505,"West Ward",1,6005,60,2014,7,"24",1,11,1,3,1,1,2551.70141601563,1071000205,6167.59423828125,4,20,7975.21533203125
"H06006-04-01","P06006-002",1,,115,115205,"Mityana Town Council",11520504,"South Ward",1,6006,60,2014,1,"22",1,11,1,3,1,1,2551.70141601563,1071000206,5855.00634765625,4,36,4679.998046875
"H06008-04-01","P06008-002",1,,115,115205,"Mityana Town Council",11520504,"South Ward",0,6008,60,2014,1,"23",1,10,1,3,1,1,2551.70141601563,1071000208,7105.595703125,4,34,5679.61376953125
"H06009-04-01","P06009-003",1,,115,115205,"Mityana Town Council",11520504,"South Ward",1,6009,60,2014,1,"22",1,11,1,3,1,1,2551.70141601563,1071000209,5167.7060546875,4,20,6682.2763671875
"H06010-04-01","P06010-002",1,,115,115205,"Mityana Town Council",11520504,"South Ward",1,6010,60,2014,7,"25",1,11,1,3,1,1,2551.70141601563,1071000210,3850.2861328125,4,46,3077.59399414063
"H06101-04-01","P06101-002",1,,107,107305,"Kitumbi",10730510,"Kitumbi",0,6101,61,2014,6,"04",1,10,1,3,1,1,2551.70141601563,1153000401,1038.69030761719,4,46,830.241394042969
"H06102-04-01","P06102-002",1,,115,115104,"Maanyi",11510403,"Kivuuvu",0,6102,61,2014,1,"20",1,10,1,3,1,1,2551.70141601563,1153000402,3553.88208007813,4,40,2840.67358398438
"H06102-04-01","P06102-005",1,,115,115104,"Maanyi",11510403,"Kivuuvu",0,6102,61,2014,1,"20",1,10,1,3,1,1,2551.70141601563,1153000402,3553.88208007813,4,15,4595.466796875
"H06103-04-01","P06103-001",1,,115,115104,"Maanyi",11510402,"Kimuli",0,6103,61,2014,1,"20",1,10,1,3,1,1,2551.70141601563,1153000403,3833.74829101563,4,47,3064.375
"H06104-04-02","P06104-021",1,,102,102103,"Lubaga Division",10210311,"Nankulabye I",1,6104,61,2014,7,"29",1,11,1,1,1,1,850.567138671875,115300040402,0,4,24,0
"H06105-04-01","P06105-002",1,,115,115104,"Maanyi",11510403,"Kivuuvu",0,6105,61,2014,7,"23",1,10,1,3,1,1,1275.85070800781,1153000405,4352.45947265625,4,39,3478.98876953125
"H06105-04-02","P06105-003",1,,115,115104,"Maanyi",11510403,"Kivuuvu",0,6105,61,2014,7,"23",1,10,1,3,1,1,1275.85070800781,,2040.21533203125,4,37,1630.77600097656
"H06107-04-01","P06107-002",1,,115,115104,"Maanyi",11510403,"Kivuuvu",0,6107,61,2014,7,"23",1,10,1,3,1,1,2551.70141601563,1153000407,10738.7216796875,4,25,9522.529296875
"H06108-04-01","P06108-003",1,,115,115104,"Maanyi",11510402,"Kimuli",0,6108,61,2014,1,"21",1,10,1,3,1,1,2551.70141601563,1153000408,0,4,33,0
"H06201-04-01","P06201-007",1,,107,107202,"Kasambya",10720206,"Kyakasa",0,6201,62,2013,11,"18",1,10,1,3,1,1,2551.701171875,1073000801,240.253799438477,4,25,216.401885986328
"H06203-04-01","P06203-001",1,,107,107202,"Kasambya",10720206,"Kyakasa",0,6203,62,2013,11,"18",1,10,1,3,1,1,2551.701171875,1073000803,1686.37780761719,4,33,1347.94812011719
"H06207-04-01","P06207-002",1,,107,107202,"Kasambya",10720206,"Kyakasa",0,6207,62,2013,11,"18",1,10,1,3,1,1,2551.701171875,1073000807,1081.14208984375,4,27,958.699523925781
"H06208-04-01","P06208-002",1,,107,107202,"Kasambya",10720206,"Kyakasa",0,6208,62,2014,5,"24",1,10,1,3,1,1,2551.701171875,1073000808,880.4560546875,4,32,703.762268066406
"H06301-04-01","P06301-001",1,,107,107201,"Bagezza",10720108,"Nabikakala",0,6301,63,2014,2,"12",1,10,1,3,1,1,2551.70141601563,1073001201,2958.61499023438,4,40,2364.8671875
"H06303-04-01","P06303-003",1,,107,107202,"Kasambya",10720203,"Kamusongole",0,6303,63,2014,8,"04",1,10,1,3,1,1,850.567138671875,1073001203,2421.91186523438,4,34,1935.8720703125
"H06303-04-02","P06303-012",1,,107,107202,"Kasambya",10720203,"Kamusongole",0,6303,63,2014,9,"14",1,10,1,3,1,1,850.567138671875,107300120302,0,4,24,0
"H06303-04-03","P06303-007",1,,115,115206,"Namungo",11520605,"Mugulu",0,6303,63,2014,10,"16",1,10,1,3,1,1,850.567138671875,3.0107300120302e+015,5449.3017578125,4,28,4832.15185546875
"H06305-04-01","P06305-001",1,,107,107105,"Mubende  Town  Council",10710505,"Kisekende Ward",1,6305,63,2014,2,"12",1,11,1,3,1,1,2551.70141601563,1073001205,2094.490234375,4,49,1674.15881347656
"H06306-04-01","P06306-004",1,,107,107105,"Mubende  Town  Council",10710505,"Kisekende Ward",1,6306,63,2014,2,"12",1,11,1,3,1,1,2551.70141601563,1073001206,2336.74951171875,4,31,1867.80041503906
"H06307-04-01","P06307-010",1,,107,107201,"Bagezza",10720108,"Nabikakala",0,6307,63,2014,8,"02",1,10,1,3,1,1,2551.70141601563,1073001207,2524.06372070313,4,30,2238.2060546875
"H06307-04-01","P06307-001",1,,107,107201,"Bagezza",10720108,"Nabikakala",0,6307,63,2014,8,"02",1,10,1,3,1,1,2551.70141601563,1073001207,2524.06372070313,4,33,2017.52355957031
"H06309-04-01","P06309-001",1,,107,107105,"Mubende  Town  Council",10710505,"Kisekende Ward",1,6309,63,2014,2,"12",1,11,1,3,1,1,2551.70141601563,1073001209,5407.26318359375,4,32,4322.10986328125
"H06309-04-01","P06309-002",1,,107,107105,"Mubende  Town  Council",10710505,"Kisekende Ward",1,6309,63,2014,2,"12",1,11,1,3,1,1,2551.70141601563,1073001209,5407.26318359375,4,16,6992.0439453125
"H06310-04-01","P06310-002",1,,107,107105,"Mubende  Town  Council",10710503,"Katogo  Ward",1,6310,63,2014,8,"03",1,11,1,3,1,1,850.567138671875,1073001210,12289.2333984375,4,36,9822.9765625
"H06310-04-02","P06310-023",1,,107,107105,"Mubende  Town  Council",10710505,"Kisekende Ward",1,6310,63,2014,8,"02",1,11,1,3,1,1,850.567138671875,107300121003,0,4,21,0
"H06310-04-03","P06310-021",1,,405,405301,"Eastern Division",40530103,"Njara",1,6310,63,2014,7,"08",4,41,1,9,1,1,850.567138671875,107300121004,0,4,24,0
"H06404-04-01","P06404-005",1,,107,107305,"Kitumbi",10730507,"Kijuna",0,6404,64,2013,12,"11",1,10,1,3,1,1,2551.70141601563,1073001604,2606.80444335938,4,27,2348.00610351563
"H06405-04-01","P06405-003",1,,107,107305,"Kitumbi",10730507,"Kijuna",0,6405,64,2014,6,"24",1,10,1,3,1,1,2551.70141601563,1073001605,2982.65673828125,4,23,2644.86181640625
"H06406-04-01","P06406-006",1,,107,107305,"Kitumbi",10730507,"Kijuna",0,6406,64,2013,12,"10",1,10,1,3,1,1,2551.70141601563,1073001606,776.238159179688,4,21,688.326843261719
"H06408-04-01","P06408-001",1,,107,107305,"Kitumbi",10730507,"Kijuna",0,6408,64,2014,6,"25",1,10,1,3,1,1,2551.70141601563,1073001608,1341.80615234375,4,42,1072.52661132813
"H06408-04-01","P06408-004",1,,107,107305,"Kitumbi",10730507,"Kijuna",0,6408,64,2014,6,"25",1,10,1,3,1,1,2551.70141601563,1073001608,1341.80615234375,4,18,1735.06762695313
"H06410-04-01","P06410-002",1,,107,107301,"Bukuya",10730107,"Kizibawo",0,6410,64,2014,6,"24",1,10,1,3,1,1,2551.70141601563,1073001610,6986.14501953125,4,24,6292.57470703125
"H06411-04-01","P06411-021",1,,107,107305,"Kitumbi",10730507,"Kijuna",0,6411,64,2014,6,"24",1,10,1,3,1,1,2551.70141601563,1073001611,931.73486328125,4,42,744.750244140625
"H06411-04-01","P06411-002",1,,107,107305,"Kitumbi",10730507,"Kijuna",0,6411,64,2014,6,"24",1,10,1,3,1,1,2551.70141601563,1073001611,931.73486328125,4,34,744.750244140625
"H06602-04-01","P06602-001",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6602,66,2014,1,"14",1,10,1,3,1,1,2551.70141601563,1073002302,13680.8525390625,4,45,10935.3193359375
"H06602-04-01","P06602-004",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6602,66,2014,1,"14",1,10,1,3,1,1,2551.70141601563,1073002302,13680.8525390625,4,15,17690.48828125
"H06603-04-01","P06603-003",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6603,66,2014,1,"15",1,10,1,3,1,1,2551.70141601563,1073002303,1139.45104980469,4,24,1010.40478515625
"H06603-04-01","P06603-002",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6603,66,2014,1,"15",1,10,1,3,1,1,2551.70141601563,1073002303,1139.45104980469,4,27,1026.32861328125
"H06606-04-01","P06606-002",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6606,66,2014,7,"15",1,10,1,3,1,1,2551.70141601563,1073002306,5438.07275390625,4,27,4898.19189453125
"H06607-04-01","P06607-002",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6607,66,2014,7,"14",1,10,1,3,1,1,2551.70141601563,1073002307,1304.11022949219,4,30,1156.41589355469
"H06608-04-01","P06608-002",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6608,66,2014,7,"15",1,10,1,3,1,1,2551.70141601563,1073002308,3988.07861328125,4,37,3187.73364257813
"H06609-04-01","P06609-002",1,,107,107302,"Kalwana",10730203,"Kassaazi",0,6609,66,2014,7,"14",1,10,1,3,1,1,2551.70141601563,1073002309,6830.82177734375,4,42,5459.982421875
"H06702-04-01","P06702-008",1,,115,115202,"Busimbi",11520202,"Kabule",0,6702,67,2014,4,"09",1,10,1,3,1,1,2551.701171875,1073002702,3254.17749023438,4,29,2885.63208007813
"H06702-04-01","P06702-009",1,,115,115202,"Busimbi",11520202,"Kabule",0,6702,67,2014,4,"09",1,10,1,3,1,1,2551.701171875,1073002702,3254.17749023438,4,16,4207.923828125
"H06704-04-01","P06704-001",1,,115,115202,"Busimbi",11520209,"Ttamu",0,6704,67,2013,10,"17",1,10,1,3,1,1,2551.701171875,1153002704,2077.39331054688,4,45,1660.49291992188
"H06706-04-01","P06706-002",1,,107,107309,"Nalutuntu",10730904,"Nalutuntu",0,6706,67,2014,4,"11",1,10,1,3,1,1,2551.701171875,1153002706,1220.31652832031,4,43,975.418090820313
"H06707-04-02","P06707-021",1,,115,115202,"Busimbi",11520209,"Ttamu",0,6707,67,2014,4,"09",1,10,1,3,1,1,1275.8505859375,,1007.51971435547,4,26,907.495178222656
"H06709-04-01","P06709-001",1,,115,115202,"Busimbi",11520209,"Ttamu",0,6709,67,2014,4,"09",1,10,1,3,1,1,2551.701171875,1153002709,4620.06494140625,4,38,3692.89013671875
"H06801-04-01","P06801-004",1,,115,115207,"Ssekanyonyi",11520703,"Busunju Ward",1,6801,68,2014,2,"10",1,11,1,3,1,1,2551.701171875,1153003101,8913.50390625,4,33,7124.703125
"H06803-04-01","P06803-003",1,,115,115207,"Ssekanyonyi",11520707,"Kiduuzi Ward",0,6803,68,2014,2,"11",1,10,1,3,1,1,2551.701171875,1153003103,2355.3671875,4,31,1882.68176269531
"H06805-04-01","P06805-001",1,,115,115205,"Mityana Town Council",11520501,"Central Ward",1,6805,68,2014,8,"01",1,11,1,3,1,1,2551.701171875,1153003105,23924.84765625,4,39,19123.50390625
"H06806-04-01","P06806-001",1,,115,115207,"Ssekanyonyi",11520703,"Busunju Ward",1,6806,68,2014,2,"10",1,11,1,3,1,1,2551.701171875,1153003106,5942.3359375,4,49,4749.8017578125
"H06810-04-01","P06810-002",1,,115,115207,"Ssekanyonyi",11520704,"Kabbega",0,6810,68,2014,2,"10",1,10,1,3,1,1,1275.8505859375,1153003110,0,4,43,0
"H06810-04-02","P06810-010",1,,115,115207,"Ssekanyonyi",11520703,"Busunju Ward",0,6810,68,2014,2,"11",1,10,1,3,1,1,1275.8505859375,,0,4,22,0
"H06810-04-02","P06810-006",1,,115,115207,"Ssekanyonyi",11520703,"Busunju Ward",0,6810,68,2014,2,"11",1,10,1,3,1,1,1275.8505859375,,0,4,15,0
"H06810-04-02","P06810-005",1,,115,115207,"Ssekanyonyi",11520703,"Busunju Ward",0,6810,68,2014,2,"11",1,10,1,3,1,1,1275.8505859375,,0,4,17,0
"H06901-04-01","P06901-006",1,,117,117104,"Lugazi Town Council",11710405,"Namengo Ward",1,6901,69,2013,10,"23",1,11,1,3,1,1,2551.70141601563,1081000201,8405.5458984375,4,16,10869.07421875
"H06901-04-01","P06901-002",1,,117,117104,"Lugazi Town Council",11710405,"Namengo Ward",1,6901,69,2013,10,"23",1,11,1,3,1,1,2551.70141601563,1081000201,8405.5458984375,4,18,10869.07421875
"H06903-04-01","P06903-002",1,,117,117104,"Lugazi Town Council",11710405,"Namengo Ward",1,6903,69,2014,4,"13",1,11,1,3,1,1,2551.70141601563,1081000203,2125.03247070313,4,36,1698.57165527344
"H06903-04-01","P06903-010",1,,117,117104,"Lugazi Town Council",11710405,"Namengo Ward",1,6903,69,2014,4,"13",1,11,1,3,1,1,2551.70141601563,1081000203,2125.03247070313,4,21,1884.3662109375
"H06908-04-01","P06908-002",1,,117,117104,"Lugazi Town Council",11710405,"Namengo Ward",1,6908,69,2013,10,"23",1,11,1,3,1,1,1275.85070800781,1081000208,15407.2900390625,4,15,19922.9140625
