"HHID","h11q2","h11q4","h11q5","h11q6","h11q6a","h11q6b","h11q7","wgt_X"
"H37304-04-01",31,2,,,,,,2367.31103515625
"H37304-04-01",32,2,,,,,,2367.31103515625
"H37304-04-01",33,2,,,,,,2367.31103515625
"H37304-04-01",34,2,,,,,,2367.31103515625
"H37304-04-01",35,2,,,,,,2367.31103515625
"H37304-04-01",36,2,,,,,,2367.31103515625
"H37304-04-01",41,2,,,,,,2367.31103515625
"H37304-04-01",42,2,,,,,,2367.31103515625
"H37304-04-01",43,2,,,,,,2367.31103515625
"H37304-04-01",44,2,,,,,,2367.31103515625
"H37304-04-01",45,2,,,,,,2367.31103515625
"H37305-04-01",21,2,,,,,,2367.31103515625
"H37305-04-01",22,2,,,,,,2367.31103515625
"H37305-04-01",23,2,,,,,,2367.31103515625
"H37305-04-01",31,2,,,,,,2367.31103515625
"H37305-04-01",32,2,,,,,,2367.31103515625
"H37305-04-01",33,2,,,,,,2367.31103515625
"H37305-04-01",34,2,,,,,,2367.31103515625
"H37305-04-01",35,2,,,,,,2367.31103515625
"H37305-04-01",36,2,,,,,,2367.31103515625
"H37305-04-01",41,2,,,,,,2367.31103515625
"H37305-04-01",42,2,,,,,,2367.31103515625
"H37305-04-01",43,2,,,,,,2367.31103515625
"H37305-04-01",44,2,,,,,,2367.31103515625
"H37305-04-01",45,2,,,,,,2367.31103515625
"H37306-04-01",21,2,,,,,,2367.31103515625
"H37306-04-01",22,2,,,,,,2367.31103515625
"H37306-04-01",23,2,,,,,,2367.31103515625
"H37306-04-01",31,2,,,,,,2367.31103515625
"H37306-04-01",32,2,,,,,,2367.31103515625
"H37306-04-01",33,2,,,,,,2367.31103515625
"H37306-04-01",34,2,,,,,,2367.31103515625
"H37306-04-01",35,2,,,,,,2367.31103515625
"H37306-04-01",36,2,,,,,,2367.31103515625
"H37306-04-01",41,2,,,,,,2367.31103515625
"H37306-04-01",42,2,,,,,,2367.31103515625
"H37306-04-01",43,2,,,,,,2367.31103515625
"H37306-04-01",44,2,,,,,,2367.31103515625
"H37306-04-01",45,2,,,,,,2367.31103515625
"H37307-04-01",21,2,,,,,,2367.31103515625
"H37307-04-01",22,2,,,,,,2367.31103515625
"H37307-04-01",23,2,,,,,,2367.31103515625
"H37307-04-01",31,2,,,,,,2367.31103515625
"H37307-04-01",32,2,,,,,,2367.31103515625
"H37307-04-01",33,2,,,,,,2367.31103515625
"H37307-04-01",34,2,,,,,,2367.31103515625
"H37307-04-01",35,2,,,,,,2367.31103515625
"H37307-04-01",36,2,,,,,,2367.31103515625
"H37307-04-01",41,2,,,,,,2367.31103515625
"H37307-04-01",42,1,200000,100000,"-777","-111",7,2367.31103515625
"H37307-04-01",43,2,,,,,,2367.31103515625
"H37307-04-01",44,2,,,,,,2367.31103515625
"H37307-04-01",45,2,,,,,,2367.31103515625
"H37308-04-01",21,2,,,,,,2367.31103515625
"H37308-04-01",22,2,,,,,,2367.31103515625
"H37308-04-01",23,2,,,,,,2367.31103515625
"H37308-04-01",31,2,,,,,,2367.31103515625
"H37308-04-01",32,2,,,,,,2367.31103515625
"H37308-04-01",33,2,,,,,,2367.31103515625
"H37308-04-01",34,2,,,,,,2367.31103515625
"H37308-04-01",35,2,,,,,,2367.31103515625
"H37308-04-01",36,2,,,,,,2367.31103515625
"H37308-04-01",41,2,,,,,,2367.31103515625
"H37308-04-01",42,1,20000,10000,"P37308-001","-111",7,2367.31103515625
"H37308-04-01",43,2,,,,,,2367.31103515625
"H37308-04-01",44,2,,,,,,2367.31103515625
"H37308-04-01",45,2,,,,,,2367.31103515625
"H37309-04-01",21,2,,,,,,2367.31103515625
"H37309-04-01",22,2,,,,,,2367.31103515625
"H37309-04-01",23,2,,,,,,2367.31103515625
"H37309-04-01",31,2,,,,,,2367.31103515625
"H37309-04-01",32,2,,,,,,2367.31103515625
"H37309-04-01",33,2,,,,,,2367.31103515625
"H37309-04-01",34,2,,,,,,2367.31103515625
"H37309-04-01",35,2,,,,,,2367.31103515625
"H37309-04-01",36,2,,,,,,2367.31103515625
"H37309-04-01",41,2,,,,,,2367.31103515625
"H37309-04-01",42,1,80,0,"P37309-001","-111",8,2367.31103515625
"H37309-04-01",43,2,,,,,,2367.31103515625
"H37309-04-01",44,2,,,,,,2367.31103515625
"H37309-04-01",45,2,,,,,,2367.31103515625
"H37310-04-01",21,2,,,,,,2367.31103515625
"H37310-04-01",22,2,,,,,,2367.31103515625
"H37310-04-01",23,2,,,,,,2367.31103515625
"H37310-04-01",31,2,,,,,,2367.31103515625
"H37310-04-01",32,2,,,,,,2367.31103515625
"H37310-04-01",33,2,,,,,,2367.31103515625
"H37310-04-01",34,2,,,,,,2367.31103515625
"H37310-04-01",35,2,,,,,,2367.31103515625
"H37310-04-01",36,2,,,,,,2367.31103515625
"H37310-04-01",41,2,,,,,,2367.31103515625
"H37310-04-01",42,2,,,,,,2367.31103515625
"H37310-04-01",43,2,,,,,,2367.31103515625
"H37310-04-01",44,2,,,,,,2367.31103515625
"H37310-04-01",45,2,,,,,,2367.31103515625
"H37401-04-01",21,2,,,,,,2993.59375
"H37401-04-01",22,2,,,,,,2993.59375
"H37401-04-01",23,2,,,,,,2993.59375
"H37401-04-01",31,2,,,,,,2993.59375
"H37401-04-01",32,2,,,,,,2993.59375
"H37401-04-01",33,2,,,,,,2993.59375
"H37401-04-01",34,2,,,,,,2993.59375
"H37401-04-01",35,2,,,,,,2993.59375
"H37401-04-01",36,2,,,,,,2993.59375
"H37401-04-01",41,2,,,,,,2993.59375
"H37401-04-01",42,2,,,,,,2993.59375
"H37401-04-01",43,2,,,,,,2993.59375
"H37401-04-01",44,2,,,,,,2993.59375
"H37401-04-01",45,2,,,,,,2993.59375
"H37402-04-01",21,2,,,,,,2993.59375
"H37402-04-01",22,2,,,,,,2993.59375
"H37402-04-01",23,2,,,,,,2993.59375
"H37402-04-01",31,2,,,,,,2993.59375
"H37402-04-01",32,2,,,,,,2993.59375
"H37402-04-01",33,2,,,,,,2993.59375
"H37402-04-01",34,2,,,,,,2993.59375
"H37402-04-01",35,2,,,,,,2993.59375
"H37402-04-01",36,2,,,,,,2993.59375
"H37402-04-01",41,2,,,,,,2993.59375
"H37402-04-01",42,2,,,,,,2993.59375
"H37402-04-01",43,2,,,,,,2993.59375
"H37402-04-01",44,2,,,,,,2993.59375
"H37402-04-01",45,2,,,,,,2993.59375
"H37403-04-01",21,2,,,,,,2993.59375
"H37403-04-01",22,2,,,,,,2993.59375
"H37403-04-01",23,2,,,,,,2993.59375
"H37403-04-01",31,2,,,,,,2993.59375
"H37403-04-01",32,2,,,,,,2993.59375
"H37403-04-01",33,2,,,,,,2993.59375
"H37403-04-01",34,2,,,,,,2993.59375
"H37403-04-01",35,2,,,,,,2993.59375
"H37403-04-01",36,2,,,,,,2993.59375
"H37403-04-01",41,2,,,,,,2993.59375
"H37403-04-01",42,2,,,,,,2993.59375
"H37403-04-01",43,2,,,,,,2993.59375
"H37403-04-01",44,2,,,,,,2993.59375
"H37403-04-01",45,2,,,,,,2993.59375
"H37404-04-01",21,2,,,,,,2993.59375
"H37404-04-01",22,2,,,,,,2993.59375
"H37404-04-01",23,2,,,,,,2993.59375
"H37404-04-01",31,2,,,,,,2993.59375
"H37404-04-01",32,2,,,,,,2993.59375
"H37404-04-01",33,2,,,,,,2993.59375
"H37404-04-01",34,2,,,,,,2993.59375
"H37404-04-01",35,2,,,,,,2993.59375
"H37404-04-01",36,2,,,,,,2993.59375
"H37404-04-01",41,2,,,,,,2993.59375
"H37404-04-01",42,2,,,,,,2993.59375
"H37404-04-01",43,2,,,,,,2993.59375
"H37404-04-01",44,2,,,,,,2993.59375
"H37404-04-01",45,2,,,,,,2993.59375
"H37405-04-01",21,2,,,,,,2993.59375
"H37405-04-01",22,2,,,,,,2993.59375
"H37405-04-01",23,2,,,,,,2993.59375
"H37405-04-01",31,2,,,,,,2993.59375
"H37405-04-01",32,2,,,,,,2993.59375
"H37405-04-01",33,2,,,,,,2993.59375
"H37405-04-01",34,2,,,,,,2993.59375
"H37405-04-01",35,2,,,,,,2993.59375
"H37405-04-01",36,2,,,,,,2993.59375
"H37405-04-01",41,2,,,,,,2993.59375
"H37405-04-01",42,1,30000,0,"P37405-001","-111",7,2993.59375
"H37405-04-01",43,2,,,,,,2993.59375
"H37405-04-01",44,2,,,,,,2993.59375
"H37405-04-01",45,2,,,,,,2993.59375
"H37406-04-01",21,2,,,,,,2993.59375
"H37406-04-01",22,2,,,,,,2993.59375
"H37406-04-01",23,2,,,,,,2993.59375
"H37406-04-01",31,2,,,,,,2993.59375
"H37406-04-01",32,2,,,,,,2993.59375
"H37406-04-01",33,2,,,,,,2993.59375
"H37406-04-01",34,2,,,,,,2993.59375
"H37406-04-01",35,2,,,,,,2993.59375
"H37406-04-01",36,2,,,,,,2993.59375
"H37406-04-01",41,2,,,,,,2993.59375
"H37406-04-01",42,2,,,,,,2993.59375
"H37406-04-01",43,2,,,,,,2993.59375
"H37406-04-01",44,2,,,,,,2993.59375
"H37406-04-01",45,2,,,,,,2993.59375
"H37407-04-01",21,2,,,,,,2993.59375
"H37407-04-01",22,2,,,,,,2993.59375
"H37407-04-01",23,2,,,,,,2993.59375
"H37407-04-01",31,2,,,,,,2993.59375
"H37407-04-01",32,2,,,,,,2993.59375
"H37407-04-01",33,2,,,,,,2993.59375
"H37407-04-01",34,2,,,,,,2993.59375
"H37407-04-01",35,2,,,,,,2993.59375
"H37407-04-01",36,2,,,,,,2993.59375
"H37407-04-01",41,2,,,,,,2993.59375
"H37407-04-01",42,1,400000,100000,"P37407-001","-111",7,2993.59375
"H37407-04-01",43,2,,,,,,2993.59375
"H37407-04-01",44,2,,,,,,2993.59375
"H37407-04-01",45,2,,,,,,2993.59375
"H37408-04-01",21,2,,,,,,2993.59375
"H37408-04-01",22,2,,,,,,2993.59375
"H37408-04-01",23,2,,,,,,2993.59375
"H37408-04-01",31,2,,,,,,2993.59375
"H37408-04-01",32,2,,,,,,2993.59375
"H37408-04-01",33,2,,,,,,2993.59375
"H37408-04-01",34,2,,,,,,2993.59375
"H37408-04-01",35,2,,,,,,2993.59375
"H37408-04-01",36,2,,,,,,2993.59375
"H37408-04-01",41,2,,,,,,2993.59375
"H37408-04-01",42,2,,,,,,2993.59375
"H37408-04-01",43,2,,,,,,2993.59375
"H37408-04-01",44,2,,,,,,2993.59375
"H37408-04-01",45,2,,,,,,2993.59375
"H37409-04-01",21,2,,,,,,2993.59375
"H37409-04-01",22,2,,,,,,2993.59375
"H37409-04-01",23,2,,,,,,2993.59375
"H37409-04-01",31,2,,,,,,2993.59375
"H37409-04-01",32,2,,,,,,2993.59375
"H37409-04-01",33,2,,,,,,2993.59375
"H37409-04-01",34,2,,,,,,2993.59375
"H37409-04-01",35,2,,,,,,2993.59375
"H37409-04-01",36,2,,,,,,2993.59375
"H37409-04-01",41,2,,,,,,2993.59375
"H37409-04-01",42,2,,,,,,2993.59375
"H37409-04-01",43,2,,,,,,2993.59375
"H37409-04-01",44,2,,,,,,2993.59375
"H37409-04-01",45,2,,,,,,2993.59375
"H37410-04-01",21,2,,,,,,2993.59375
"H37410-04-01",22,2,,,,,,2993.59375
"H37410-04-01",23,2,,,,,,2993.59375
"H37410-04-01",31,2,,,,,,2993.59375
"H37410-04-01",32,2,,,,,,2993.59375
"H37410-04-01",33,2,,,,,,2993.59375
"H37410-04-01",34,2,,,,,,2993.59375
"H37410-04-01",35,2,,,,,,2993.59375
"H37410-04-01",36,2,,,,,,2993.59375
"H37410-04-01",41,2,,,,,,2993.59375
"H37410-04-01",42,2,,,,,,2993.59375
"H37410-04-01",43,2,,,,,,2993.59375
"H37410-04-01",44,2,,,,,,2993.59375
"H37410-04-01",45,2,,,,,,2993.59375
"H37501-04-01",21,2,,,,,,544.481567382813
"H37501-04-01",22,2,,,,,,544.481567382813
"H37501-04-01",23,2,,,,,,544.481567382813
"H37501-04-01",31,2,,,,,,544.481567382813
"H37501-04-01",32,2,,,,,,544.481567382813
"H37501-04-01",33,2,,,,,,544.481567382813
"H37501-04-01",34,2,,,,,,544.481567382813
"H37501-04-01",35,2,,,,,,544.481567382813
"H37501-04-01",36,2,,,,,,544.481567382813
"H37501-04-01",41,2,,,,,,544.481567382813
"H37501-04-01",42,2,,,,,,544.481567382813
"H37501-04-01",43,2,,,,,,544.481567382813
"H37501-04-01",44,2,,,,,,544.481567382813
"H37501-04-01",45,2,,,,,,544.481567382813
"H37502-04-01",21,2,,,,,,544.481567382813
"H37502-04-01",22,2,,,,,,544.481567382813
"H37502-04-01",23,2,,,,,,544.481567382813
"H37502-04-01",31,2,,,,,,544.481567382813
"H37502-04-01",32,2,,,,,,544.481567382813
"H37502-04-01",33,2,,,,,,544.481567382813
"H37502-04-01",34,2,,,,,,544.481567382813
"H37502-04-01",35,2,,,,,,544.481567382813
"H37502-04-01",36,2,,,,,,544.481567382813
"H37502-04-01",41,2,,,,,,544.481567382813
"H37502-04-01",42,2,,,,,,544.481567382813
"H37502-04-01",43,2,,,,,,544.481567382813
"H37502-04-01",44,2,,,,,,544.481567382813
"H37502-04-01",45,2,,,,,,544.481567382813
"H37503-04-01",21,2,,,,,,544.481567382813
"H37503-04-01",22,2,,,,,,544.481567382813
"H37503-04-01",23,2,,,,,,544.481567382813
"H37503-04-01",31,2,,,,,,544.481567382813
"H37503-04-01",32,2,,,,,,544.481567382813
"H37503-04-01",33,2,,,,,,544.481567382813
"H37503-04-01",34,2,,,,,,544.481567382813
"H37503-04-01",35,2,,,,,,544.481567382813
"H37503-04-01",36,2,,,,,,544.481567382813
"H37503-04-01",41,2,,,,,,544.481567382813
"H37503-04-01",42,2,,,,,,544.481567382813
"H37503-04-01",43,2,,,,,,544.481567382813
"H37503-04-01",44,2,,,,,,544.481567382813
"H37503-04-01",45,2,,,,,,544.481567382813
"H37504-04-01",21,2,,,,,,544.481567382813
"H37504-04-01",22,2,,,,,,544.481567382813
"H37504-04-01",23,2,,,,,,544.481567382813
"H37504-04-01",31,2,,,,,,544.481567382813
"H37504-04-01",32,2,,,,,,544.481567382813
"H37504-04-01",33,2,,,,,,544.481567382813
"H37504-04-01",34,2,,,,,,544.481567382813
"H37504-04-01",35,2,,,,,,544.481567382813
"H37504-04-01",36,2,,,,,,544.481567382813
"H37504-04-01",41,2,,,,,,544.481567382813
"H37504-04-01",42,2,,,,,,544.481567382813
"H37504-04-01",43,2,,,,,,544.481567382813
"H37504-04-01",44,2,,,,,,544.481567382813
"H37504-04-01",45,2,,,,,,544.481567382813
"H37505-04-01",21,2,,,,,,544.481567382813
"H37505-04-01",22,2,,,,,,544.481567382813
"H37505-04-01",23,2,,,,,,544.481567382813
"H37505-04-01",31,2,,,,,,544.481567382813
"H37505-04-01",32,2,,,,,,544.481567382813
"H37505-04-01",33,2,,,,,,544.481567382813
"H37505-04-01",34,2,,,,,,544.481567382813
"H37505-04-01",35,2,,,,,,544.481567382813
"H37505-04-01",36,2,,,,,,544.481567382813
"H37505-04-01",41,2,,,,,,544.481567382813
"H37505-04-01",42,2,,,,,,544.481567382813
"H37505-04-01",43,2,,,,,,544.481567382813
"H37505-04-01",44,2,,,,,,544.481567382813
"H37505-04-01",45,2,,,,,,544.481567382813
"H37506-04-01",21,2,,,,,,544.481567382813
"H37506-04-01",22,2,,,,,,544.481567382813
"H37506-04-01",23,2,,,,,,544.481567382813
"H37506-04-01",31,2,,,,,,544.481567382813
"H37506-04-01",32,2,,,,,,544.481567382813
"H37506-04-01",33,2,,,,,,544.481567382813
"H37506-04-01",34,2,,,,,,544.481567382813
"H37506-04-01",35,2,,,,,,544.481567382813
"H37506-04-01",36,2,,,,,,544.481567382813
"H37506-04-01",41,2,,,,,,544.481567382813
"H37506-04-01",42,1,1600000,200000,"P37506-001","-111",8,544.481567382813
"H37506-04-01",43,2,,,,,,544.481567382813
"H37506-04-01",44,2,,,,,,544.481567382813
"H37506-04-01",45,2,,,,,,544.481567382813
"H37507-04-01",21,2,,,,,,544.481567382813
"H37507-04-01",22,2,,,,,,544.481567382813
"H37507-04-01",23,2,,,,,,544.481567382813
"H37507-04-01",31,2,,,,,,544.481567382813
"H37507-04-01",32,2,,,,,,544.481567382813
"H37507-04-01",33,2,,,,,,544.481567382813
"H37507-04-01",34,2,,,,,,544.481567382813
"H37507-04-01",35,2,,,,,,544.481567382813
"H37507-04-01",36,2,,,,,,544.481567382813
"H37507-04-01",41,2,,,,,,544.481567382813
"H37507-04-01",42,2,,,,,,544.481567382813
"H37507-04-01",43,2,,,,,,544.481567382813
"H37507-04-01",44,2,,,,,,544.481567382813
"H37507-04-01",45,2,,,,,,544.481567382813
"H37508-04-01",21,2,,,,,,544.481567382813
"H37508-04-01",22,2,,,,,,544.481567382813
"H37508-04-01",23,2,,,,,,544.481567382813
"H37508-04-01",31,2,,,,,,544.481567382813
"H37508-04-01",32,1,100000,,"P37508-001","-111",,544.481567382813
"H37508-04-01",33,2,,,,,,544.481567382813
"H37508-04-01",34,2,,,,,,544.481567382813
"H37508-04-01",35,2,,,,,,544.481567382813
"H37508-04-01",36,2,,,,,,544.481567382813
"H37508-04-01",41,2,,,,,,544.481567382813
"H37508-04-01",42,1,4000000,0,"P37508-001","-111",8,544.481567382813
"H37508-04-01",43,2,,,,,,544.481567382813
"H37508-04-01",44,2,,,,,,544.481567382813
"H37508-04-01",45,2,,,,,,544.481567382813
"H37509-04-01",21,2,,,,,,544.481567382813
"H37509-04-01",22,2,,,,,,544.481567382813
"H37509-04-01",23,2,,,,,,544.481567382813
"H37509-04-01",31,2,,,,,,544.481567382813
"H37509-04-01",32,2,,,,,,544.481567382813
"H37509-04-01",33,2,,,,,,544.481567382813
"H37509-04-01",34,2,,,,,,544.481567382813
"H37509-04-01",35,2,,,,,,544.481567382813
"H37509-04-01",36,2,,,,,,544.481567382813
"H37509-04-01",41,2,,,,,,544.481567382813
"H37509-04-01",42,2,,,,,,544.481567382813
"H37509-04-01",43,2,,,,,,544.481567382813
"H37509-04-01",44,2,,,,,,544.481567382813
"H37509-04-01",45,2,,,,,,544.481567382813
"H37510-04-01",21,2,,,,,,544.481567382813
"H37510-04-01",22,2,,,,,,544.481567382813
"H37510-04-01",23,2,,,,,,544.481567382813
"H37510-04-01",31,2,,,,,,544.481567382813
"H37510-04-01",32,2,,,,,,544.481567382813
"H37510-04-01",33,2,,,,,,544.481567382813
"H37510-04-01",34,2,,,,,,544.481567382813
"H37510-04-01",35,2,,,,,,544.481567382813
"H37510-04-01",36,2,,,,,,544.481567382813
"H37510-04-01",41,2,,,,,,544.481567382813
"H37510-04-01",42,2,,,,,,544.481567382813
"H37510-04-01",43,2,,,,,,544.481567382813
"H37510-04-01",44,2,,,,,,544.481567382813
"H37510-04-01",45,2,,,,,,544.481567382813
"H37601-04-01",21,2,,,,,,3280.814453125
"H37601-04-01",22,2,,,,,,3280.814453125
"H37601-04-01",23,2,,,,,,3280.814453125
"H37601-04-01",31,2,,,,,,3280.814453125
"H37601-04-01",32,2,,,,,,3280.814453125
"H37601-04-01",33,2,,,,,,3280.814453125
"H37601-04-01",34,2,,,,,,3280.814453125
"H37601-04-01",35,2,,,,,,3280.814453125
"H37601-04-01",36,2,,,,,,3280.814453125
"H37601-04-01",41,2,,,,,,3280.814453125
"H37601-04-01",42,2,,,,,,3280.814453125
"H37601-04-01",43,2,,,,,,3280.814453125
"H37601-04-01",44,2,,,,,,3280.814453125
"H37601-04-01",45,2,,,,,,3280.814453125
"H37602-04-02",21,2,,,,,,3280.814453125
"H37602-04-02",22,2,,,,,,3280.814453125
"H37602-04-02",23,2,,,,,,3280.814453125
"H37602-04-02",31,2,,,,,,3280.814453125
"H37602-04-02",32,2,,,,,,3280.814453125
"H37602-04-02",33,2,,,,,,3280.814453125
"H37602-04-02",34,2,,,,,,3280.814453125
"H37602-04-02",35,2,,,,,,3280.814453125
"H37602-04-02",36,2,,,,,,3280.814453125
"H37602-04-02",41,2,,,,,,3280.814453125
"H37602-04-02",42,1,200000,0,"P37602-006","P37602-006",1,3280.814453125
"H37602-04-02",43,2,,,,,,3280.814453125
"H37602-04-02",44,2,,,,,,3280.814453125
"H37602-04-02",45,2,,,,,,3280.814453125
"H37603-04-01",21,2,,,,,,3280.814453125
"H37603-04-01",22,2,,,,,,3280.814453125
"H37603-04-01",23,2,,,,,,3280.814453125
"H37603-04-01",31,2,,,,,,3280.814453125
"H37603-04-01",32,2,,,,,,3280.814453125
"H37603-04-01",33,2,,,,,,3280.814453125
"H37603-04-01",34,2,,,,,,3280.814453125
"H37603-04-01",35,2,,,,,,3280.814453125
"H37603-04-01",36,2,,,,,,3280.814453125
"H37603-04-01",41,2,,,,,,3280.814453125
"H37603-04-01",42,1,1000000,200000,"P37603-001","-111",7,3280.814453125
"H37603-04-01",43,2,,,,,,3280.814453125
"H37603-04-01",44,2,,,,,,3280.814453125
"H37603-04-01",45,2,,,,,,3280.814453125
"H37604-04-01",21,2,,,,,,3280.814453125
"H37604-04-01",22,2,,,,,,3280.814453125
"H37604-04-01",23,2,,,,,,3280.814453125
"H37604-04-01",31,2,,,,,,3280.814453125
"H37604-04-01",32,2,,,,,,3280.814453125
"H37604-04-01",33,2,,,,,,3280.814453125
"H37604-04-01",34,2,,,,,,3280.814453125
"H37604-04-01",35,2,,,,,,3280.814453125
"H37604-04-01",36,2,,,,,,3280.814453125
"H37604-04-01",41,2,,,,,,3280.814453125
"H37604-04-01",42,1,600000,0,"P37604-001","-111",8,3280.814453125
"H37604-04-01",43,2,,,,,,3280.814453125
"H37604-04-01",44,2,,,,,,3280.814453125
"H37604-04-01",45,2,,,,,,3280.814453125
"H37605-04-01",21,2,,,,,,3280.814453125
"H37605-04-01",22,2,,,,,,3280.814453125
"H37605-04-01",23,2,,,,,,3280.814453125
"H37605-04-01",31,2,,,,,,3280.814453125
"H37605-04-01",32,2,,,,,,3280.814453125
"H37605-04-01",33,2,,,,,,3280.814453125
"H37605-04-01",34,2,,,,,,3280.814453125
"H37605-04-01",35,2,,,,,,3280.814453125
"H37605-04-01",36,2,,,,,,3280.814453125
"H37605-04-01",41,2,,,,,,3280.814453125
"H37605-04-01",42,2,,,,,,3280.814453125
"H37605-04-01",43,2,,,,,,3280.814453125
"H37605-04-01",44,2,,,,,,3280.814453125
"H37605-04-01",45,2,,,,,,3280.814453125
"H37606-04-01",21,2,,,,,,3280.814453125
"H37606-04-01",22,2,,,,,,3280.814453125
"H37606-04-01",23,2,,,,,,3280.814453125
"H37606-04-01",31,2,,,,,,3280.814453125
"H37606-04-01",32,2,,,,,,3280.814453125
"H37606-04-01",33,2,,,,,,3280.814453125
"H37606-04-01",34,2,,,,,,3280.814453125
"H37606-04-01",35,2,,,,,,3280.814453125
"H37606-04-01",36,2,,,,,,3280.814453125
"H37606-04-01",41,2,,,,,,3280.814453125
"H37606-04-01",42,2,,,,,,3280.814453125
"H37606-04-01",43,1,1000000,100000,"P37606-001","-111",8,3280.814453125
"H37606-04-01",44,2,,,,,,3280.814453125
"H37606-04-01",45,2,,,,,,3280.814453125
"H37607-04-01",21,2,,,,,,3280.814453125
"H37607-04-01",22,2,,,,,,3280.814453125
"H37607-04-01",23,2,,,,,,3280.814453125
"H37607-04-01",31,2,,,,,,3280.814453125
"H37607-04-01",32,2,,,,,,3280.814453125
"H37607-04-01",33,2,,,,,,3280.814453125
"H37607-04-01",34,2,,,,,,3280.814453125
"H37607-04-01",35,2,,,,,,3280.814453125
"H37607-04-01",36,2,,,,,,3280.814453125
"H37607-04-01",41,2,,,,,,3280.814453125
"H37607-04-01",42,1,500000,50000,"P37607-001","-111",7,3280.814453125
"H37607-04-01",43,2,,,,,,3280.814453125
"H37607-04-01",44,2,,,,,,3280.814453125
"H37607-04-01",45,2,,,,,,3280.814453125
"H37608-04-01",21,2,,,,,,3280.814453125
"H37608-04-01",22,2,,,,,,3280.814453125
"H37608-04-01",23,2,,,,,,3280.814453125
"H37608-04-01",31,2,,,,,,3280.814453125
"H37608-04-01",32,2,,,,,,3280.814453125
"H37608-04-01",33,2,,,,,,3280.814453125
"H37608-04-01",34,2,,,,,,3280.814453125
"H37608-04-01",35,2,,,,,,3280.814453125
"H37608-04-01",36,2,,,,,,3280.814453125
"H37608-04-01",41,2,,,,,,3280.814453125
"H37608-04-01",42,2,,,,,,3280.814453125
"H37608-04-01",43,2,,,,,,3280.814453125
"H37608-04-01",44,2,,,,,,3280.814453125
"H37608-04-01",45,2,,,,,,3280.814453125
"H37609-04-01",21,2,,,,,,3280.814453125
"H37609-04-01",22,2,,,,,,3280.814453125
"H37609-04-01",23,2,,,,,,3280.814453125
"H37609-04-01",31,2,,,,,,3280.814453125
"H37609-04-01",32,2,,,,,,3280.814453125
"H37609-04-01",33,2,,,,,,3280.814453125
"H37609-04-01",34,2,,,,,,3280.814453125
"H37609-04-01",35,2,,,,,,3280.814453125
"H37609-04-01",36,2,,,,,,3280.814453125
"H37609-04-01",41,2,,,,,,3280.814453125
"H37609-04-01",42,1,0,120000,"P37609-001","-111",96,3280.814453125
"H37609-04-01",43,1,500000,0,"P37609-001","-111",7,3280.814453125
"H37609-04-01",44,2,,,,,,3280.814453125
"H37609-04-01",45,2,,,,,,3280.814453125
"H37610-04-01",21,2,,,,,,3280.814453125
"H37610-04-01",22,2,,,,,,3280.814453125
"H37610-04-01",23,2,,,,,,3280.814453125
"H37610-04-01",31,2,,,,,,3280.814453125
"H37610-04-01",32,2,,,,,,3280.814453125
"H37610-04-01",33,2,,,,,,3280.814453125
"H37610-04-01",34,2,,,,,,3280.814453125
"H37610-04-01",35,2,,,,,,3280.814453125
"H37610-04-01",36,2,,,,,,3280.814453125
"H37610-04-01",41,2,,,,,,3280.814453125
"H37610-04-01",42,2,,,,,,3280.814453125
"H37610-04-01",43,2,,,,,,3280.814453125
"H37610-04-01",44,2,,,,,,3280.814453125
"H37610-04-01",45,2,,,,,,3280.814453125
"H37701-04-01",21,2,,,,,,1595.68603515625
"H37701-04-01",22,2,,,,,,1595.68603515625
"H37701-04-01",23,2,,,,,,1595.68603515625
"H37701-04-01",31,2,,,,,,1595.68603515625
"H37701-04-01",32,2,,,,,,1595.68603515625
"H37701-04-01",33,2,,,,,,1595.68603515625
"H37701-04-01",34,2,,,,,,1595.68603515625
"H37701-04-01",35,2,,,,,,1595.68603515625
"H37701-04-01",36,2,,,,,,1595.68603515625
"H37701-04-01",41,2,,,,,,1595.68603515625
"H37701-04-01",42,2,,,,,,1595.68603515625
"H37701-04-01",43,2,,,,,,1595.68603515625
"H37701-04-01",44,2,,,,,,1595.68603515625
"H37701-04-01",45,2,,,,,,1595.68603515625
"H37702-04-01",21,2,,,,,,1595.68603515625
"H37702-04-01",22,2,,,,,,1595.68603515625
"H37702-04-01",23,2,,,,,,1595.68603515625
"H37702-04-01",31,2,,,,,,1595.68603515625
"H37702-04-01",32,2,,,,,,1595.68603515625
"H37702-04-01",33,2,,,,,,1595.68603515625
"H37702-04-01",34,2,,,,,,1595.68603515625
"H37702-04-01",35,2,,,,,,1595.68603515625
"H37702-04-01",36,2,,,,,,1595.68603515625
"H37702-04-01",41,2,,,,,,1595.68603515625
"H37702-04-01",42,1,300000,0,"P37702-001","-111",7,1595.68603515625
"H37702-04-01",43,2,,,,,,1595.68603515625
"H37702-04-01",44,2,,,,,,1595.68603515625
"H37702-04-01",45,2,,,,,,1595.68603515625
"H37703-04-01",21,2,,,,,,1595.68603515625
"H37703-04-01",22,2,,,,,,1595.68603515625
"H37703-04-01",23,2,,,,,,1595.68603515625
"H37703-04-01",31,2,,,,,,1595.68603515625
"H37703-04-01",32,2,,,,,,1595.68603515625
"H37703-04-01",33,2,,,,,,1595.68603515625
"H37703-04-01",34,2,,,,,,1595.68603515625
