"District_Name","SubCounty","Parish","Villagecode","HSD_ID","C4H_Element","C4H_Month","C4H_Year","C4HQ82","C4HQ83","C4HQ84","C4HQ85","C4HQ86","C4H_Element_V2","C4H_Month_V2","C4H_Year_V2","C4HQ82_V2","C4HQ83_V2","C4HQ84_V2","C4HQ85_V2","C4HQ86_V2","Health_Response","Reason_Health_Not_Done"
222,222106,22210602,2221060201,1,1,1,4,1054,"1054","1054",2,,,,,,,,,,1,
222,222106,22210602,2221060201,2,2,1,4,46,"46","46",2,,,,,,,,,,1,
222,222106,22210602,2221060201,3,3,1,4,80,"80","80",2,,,,,,,,,,1,
222,222106,22210602,2221060201,4,1,2,4,1161,"1161","1161",2,,,,,,,,,,1,
222,222106,22210602,2221060201,5,2,2,4,54,"54","54",2,,,,,,,,,,1,
222,222106,22210602,2221060201,6,3,2,4,123,"123","123",2,,,,,,,,,,1,
223,223108,22310805,2231080506,1,1,1,4,1098,,"1098",2,,,,,,,,,,1,
223,223108,22310805,2231080506,2,2,1,4,0,,"0",2,,,,,,,,,,1,
223,223108,22310805,2231080506,3,3,1,4,66,,"66",2,,,,,,,,,,1,
223,223108,22310805,2231080506,4,1,2,4,510,,"510",2,,,,,,,,,,1,
223,223108,22310805,2231080506,5,2,2,4,0,,"0",2,,,,,,,,,,1,
223,223108,22310805,2231080506,6,3,2,4,87,,"87",2,,,,,,,,,,1,
223,223108,22310805,2231080506,7,1,3,4,426,,"426",2,,,,,,,,,,1,
223,223108,22310805,2231080506,8,2,3,4,8,,"8",2,,,,,,,,,,1,
223,223108,22310805,2231080506,9,3,3,4,47,,"47",2,,,,,,,,,,1,
223,223108,22310805,2231080506,10,1,4,4,306,,"306",2,,,,,,,,,,1,
223,223108,22310805,2231080506,11,2,4,4,5,,"5",2,,,,,,,,,,1,
223,223108,22310805,2231080506,12,3,4,4,11,,"11",2,,,,,,,,,,1,
223,223120,22312002,2231200204,1,,,,,,,,,,,,,,,,,2,
223,223121,22312101,2231210104,1,1,1,4,,,"393",,,,,,,,,,,1,
223,223121,22312101,2231210104,2,2,1,4,,,"24",,,,,,,,,,,1,
223,223121,22312101,2231210104,3,3,1,4,,,"68",,,,,,,,,,,1,
223,223121,22312101,2231210104,4,1,2,4,,,"540",,,,,,,,,,,1,
223,223121,22312101,2231210104,5,2,2,4,,,"27",,,,,,,,,,,1,
223,223121,22312101,2231210104,6,3,2,4,,,"68",,,,,,,,,,,1,
223,223121,22312101,2231210104,7,1,3,4,,,"874",,,,,,,,,,,1,
223,223121,22312101,2231210104,8,2,3,4,,,"28",,,,,,,,,,,1,
223,223121,22312101,2231210104,9,3,3,4,,,"65",,,,,,,,,,,1,
223,223121,22312101,2231210104,10,1,4,4,,,"461",,,,,,,,,,,1,
223,223121,22312101,2231210104,11,2,4,4,,,"19",,,,,,,,,,,1,
223,223121,22312101,2231210104,12,3,4,4,,,"53",,,,,,,,,,,1,
223,223121,22312101,2231210105,1,1,1,4,692,"692","692",2,,,,,,,,,,3,
223,223121,22312101,2231210105,2,2,1,4,56,"56","56",2,,,,,,,,,,3,
223,223121,22312101,2231210105,3,3,1,4,91,"91","91",2,,,,,,,,,,3,
223,223121,22312101,2231210105,4,1,2,4,949,"949","949",2,,,,,,,,,,3,
223,223121,22312101,2231210105,5,2,2,4,76,"76","76",2,,,,,,,,,,3,
223,223121,22312101,2231210105,6,3,2,4,165,"165","165",2,,,,,,,,,,3,
223,223121,22312101,2231210105,7,1,3,4,905,"905","905",2,,,,,,,,,,3,
223,223121,22312101,2231210105,8,2,3,4,88,"88","88",2,,,,,,,,,,3,
223,223121,22312101,2231210105,9,3,3,4,1211,"1211","1211",2,,,,,,,,,,3,
223,223121,22312101,2231210105,10,1,4,4,1412,"1412","1412",2,,,,,,,,,,3,
223,223121,22312101,2231210105,11,2,4,4,74,"74","74",2,,,,,,,,,,3,
223,223121,22312101,2231210105,12,3,4,4,82,"82","82",2,,,,,,,,,,3,
223,223121,22312103,2231210302,1,1,1,4,692,"692","692",2,,,,,,,,,,1,
223,223121,22312103,2231210302,2,2,1,4,56,"56","56",2,,,,,,,,,,1,
223,223121,22312103,2231210302,3,3,1,4,91,"91","91",2,,,,,,,,,,1,
223,223121,22312103,2231210302,4,1,2,4,949,"949","949",2,,,,,,,,,,1,
223,223121,22312103,2231210302,5,2,2,4,76,"76","76",2,,,,,,,,,,1,
223,223121,22312103,2231210302,6,3,2,4,165,"165","165",2,,,,,,,,,,1,
223,223121,22312103,2231210302,7,1,3,4,905,"905","905",2,,,,,,,,,,1,
223,223121,22312103,2231210302,8,2,3,4,88,"88","88",2,,,,,,,,,,1,
223,223121,22312103,2231210302,9,3,3,4,1211,"1211","121123345",2,,,,,,,,,,1,
223,223121,22312103,2231210302,10,1,4,4,1412,"1412","1412",2,,,,,,,,,,1,
223,223121,22312103,2231210302,11,2,4,4,74,"74","74",2,,,,,,,,,,1,
223,223121,22312103,2231210302,12,3,4,4,82,"82","82",2,,,,,,,,,,1,
223,223126,22312601,2231260115,1,1,1,4,,,"241",,,1,4,4,401,,401,2,,1,
223,223126,22312601,2231260115,2,2,1,4,,,"14",,,2,4,4,9,,9,2,,1,
223,223126,22312601,2231260115,3,3,1,4,,,"0",,,3,4,4,28,,28,2,,1,
223,223128,22312801,2231280102,1,1,1,4,1547,"1547","1547",2,,,,,,,,,,2,
223,223128,22312801,2231280102,2,2,1,4,7,"7","7",2,,,,,,,,,,2,
223,223128,22312801,2231280102,3,3,1,4,121,"121","121",2,,,,,,,,,,2,
223,223128,22312801,2231280102,4,1,2,4,1753,"1753","1753",2,,,,,,,,,,2,
223,223128,22312801,2231280102,5,2,2,4,2,"2","2",2,,,,,,,,,,2,
223,223128,22312801,2231280102,6,3,2,4,104,"104","104",2,,,,,,,,,,2,
223,223128,22312801,2231280102,7,1,3,4,1392,"1392","1392",2,,,,,,,,,,2,
223,223128,22312801,2231280102,8,2,3,4,6,"6","006",2,,,,,,,,,,2,
223,223128,22312801,2231280102,9,3,3,4,39,"39","39",2,,,,,,,,,,2,
223,223128,22312801,2231280102,10,1,4,4,1044,"1044","1044",2,,,,,,,,,,2,
223,223128,22312801,2231280102,11,2,4,4,7,"7","07",2,,,,,,,,,,2,
223,223128,22312801,2231280102,12,3,4,4,103,"103","103",2,,,,,,,,,,2,
224,224105,22410505,2241050511,1,1,3,4,767,"767","767",2,,1,4,4,800,,861,1,,,
224,224105,22410505,2241050511,2,2,3,4,0,"0","0",2,,2,4,4,3,,3,2,,,
224,224105,22410505,2241050511,3,3,3,4,69,"69","69",2,,3,4,4,26,,26,2,,,
224,224105,22410505,2241050511,4,,,,,,,,,1,2,4,706,,706,2,,,
224,224105,22410505,2241050511,5,,,,,,,,,2,2,4,10,,10,2,,,
224,224105,22410505,2241050511,6,,,,,,,,,3,2,4,42,,42,2,,,
224,224105,22410505,2241050511,7,,,,,,,,,1,1,5,712,,712,2,,,
224,224105,22410505,2241050511,8,,,,,,,,,2,1,5,9,,9,2,,,
224,224105,22410505,2241050511,9,,,,,,,,,3,1,5,44,,44,2,,,
224,224105,22410505,2241050511,10,,,,,,,,,1,3,4,812,,812,2,,,
224,224105,22410505,2241050511,11,,,,,,,,,2,3,,12,,12,2,,,
224,224105,22410505,2241050511,12,,,,,,,,,3,3,,56,,56,2,,,
225,225103,22510304,2251030415,1,1,1,4,645,,"645",2,,,,,,,,,,1,
225,225103,22510304,2251030415,2,2,1,4,2,,"2",2,,,,,,,,,,1,
225,225103,22510304,2251030415,3,3,1,4,16,,"16",2,,,,,,,,,,1,
225,225103,22510304,2251030415,4,1,2,4,451,,,2,,,,,,,,,,1,
225,225103,22510304,2251030415,5,2,2,4,4,,,2,,,,,,,,,,1,
225,225103,22510304,2251030415,6,3,2,4,18,,,2,,,,,,,,,,1,
225,225103,22510304,2251030415,7,1,3,4,138,,"1385",2,,,,,,,,,,1,
225,225103,22510304,2251030415,8,2,3,4,2,,"2",2,,,,,,,,,,1,
225,225103,22510304,2251030415,9,3,3,4,15,,"15",2,,,,,,,,,,1,
225,225103,22510304,2251030415,10,1,4,4,823,,"823",2,,,,,,,,,,1,
225,225103,22510304,2251030415,11,2,4,4,6,,"6",2,,,,,,,,,,1,
225,225103,22510304,2251030415,12,3,4,4,21,,"21",2,,,,,,,,,,1,
225,225111,22511103,2251110322,1,1,1,4,,,"451",,,,,,,,,,,2,
225,225111,22511103,2251110322,2,2,1,4,,,"13",,,,,,,,,,,2,
225,225111,22511103,2251110322,3,3,1,4,,,"67",,,,,,,,,,,2,
225,225111,22511103,2251110322,4,1,2,4,,,"533",,,,,,,,,,,2,
225,225111,22511103,2251110322,5,2,2,4,,,"9",,,,,,,,,,,2,
225,225111,22511103,2251110322,6,3,2,4,,,"82",,,,,,,,,,,2,
225,225111,22511103,2251110322,7,1,3,4,,,"537",,,,,,,,,,,2,
225,225111,22511103,2251110322,8,2,3,4,,,"9",,,,,,,,,,,2,
225,225111,22511103,2251110322,9,3,3,4,,,"19",,,,,,,,,,,2,
226,226101,22610101,2261010102,,,,,,,,,,,,,,,,,,1,
226,226103,22610302,2261030205,,,,,,,,,,,,,,,,,,1,
226,226103,22610303,2261030301,1,,,,,,,,,1,2,4,233,,233,2,,,
226,226103,22610303,2261030301,2,,,,,,,,,2,2,4,6,,6,2,,,
226,226103,22610303,2261030301,3,,,,,,,,,3,2,4,11,,11,2,,,
226,226103,22610303,2261030301,4,,,,,,,,,1,3,4,230,,230,2,,,
226,226103,22610303,2261030301,5,,,,,,,,,2,3,4,9,,9,2,,,
226,226103,22610303,2261030301,6,,,,,,,,,3,3,4,31,,31,2,,,
226,226103,22610303,2261030301,7,,,,,,,,,1,4,4,238,,238,2,,,
226,226103,22610303,2261030301,8,,,,,,,,,2,4,4,7,,7,2,,,
226,226103,22610303,2261030301,9,,,,,,,,,3,4,4,39,,39,2,,,
226,226103,22610303,2261030301,10,,,,,,,,,1,1,5,207,,207,2,,,
226,226103,22610303,2261030301,11,,,,,,,,,2,1,5,19,,19,2,,,
226,226103,22610303,2261030301,12,,,,,,,,,3,1,5,18,,18,2,,,
226,226104,22610405,2261040510,1,1,1,4,620,,"620",2,,,,,,,,,,1,
226,226104,22610405,2261040510,2,2,1,4,0,,"0",2,,,,,,,,,,1,
226,226104,22610405,2261040510,3,3,1,4,63,,"63",2,,,,,,,,,,1,
226,226104,22610405,2261040510,4,1,2,4,1135,,"1135",2,,,,,,,,,,1,
226,226104,22610405,2261040510,5,2,2,4,0,,"0",2,,,,,,,,,,1,
226,226104,22610405,2261040510,6,3,2,4,71,,"71",2,,,,,,,,,,1,
226,226104,22610405,2261040510,7,1,3,4,690,,"690",2,,,,,,,,,,1,
226,226104,22610405,2261040510,8,2,3,4,0,,"0",2,,,,,,,,,,1,
226,226104,22610405,2261040510,9,3,3,4,73,,"73",2,,,,,,,,,,1,
226,226104,22610405,2261040510,10,1,4,4,1008,,"1008",2,,,,,,,,,,1,
226,226104,22610405,2261040510,11,2,4,4,0,,"0",2,,,,,,,,,,1,
226,226104,22610405,2261040510,12,3,4,4,115,,"115",2,,,,,,,,,,1,
228,228102,22810203,2281020304,1,1,1,4,,,"1230",,,,,,,,,,,1,
228,228102,22810203,2281020304,2,2,1,4,,,"7",,,,,,,,,,,1,
228,228102,22810203,2281020304,3,3,1,4,,,"40",,,,,,,,,,,1,
228,228102,22810203,2281020304,4,1,2,4,,,"1790",,,,,,,,,,,1,
228,228102,22810203,2281020304,5,2,2,4,,,"3",,,,,,,,,,,1,
228,228102,22810203,2281020304,6,3,2,4,,,"29",,,,,,,,,,,1,
228,228102,22810203,2281020304,7,1,3,4,,,"2240",,,,,,,,,,,1,
228,228102,22810203,2281020304,8,2,3,4,,,"4",,,,,,,,,,,1,
228,228102,22810203,2281020304,9,3,3,4,,,"45",,,,,,,,,,,1,
228,228102,22810203,2281020304,10,1,4,4,,,"1055",,,,,,,,,,,1,
228,228102,22810203,2281020304,11,2,4,4,,,"9",,,,,,,,,,,1,
228,228102,22810203,2281020304,12,3,4,4,,,"25",,,,,,,,,,,1,
230,230107,23010709,2301070905,,,,,,,,,,,,,,,,,,,
232,232101,23210104,2321010406,1,1,1,4,2383,"2383","2711",1,"REATTENDENCES",1,3,4,1814,"1814",1814,2,,1,
232,232101,23210104,2321010406,2,1,2,4,2424,"2424","2698",1,"REATTENDENCES",1,4,4,1889,"1889",1889,2,,1,
232,232101,23210104,2321010406,3,2,1,4,40,"40","40",2,,2,3,4,44,"44",44,2,,1,
232,232101,23210104,2321010406,4,2,2,4,34,"34","34",2,,2,4,4,49,"49",49,2,,1,
232,232101,23210104,2321010406,5,3,1,4,120,"120","120",2,,3,3,4,70,"70",70,2,,1,
232,232101,23210104,2321010406,6,3,2,4,103,"103","103",2,,3,4,4,77,"77",77,2,,1,
232,232203,23220304,2322030405,1,1,1,4,1123,"1123","1235",1,"RE-ATTENDANCE",1,4,4,815,"815",815,2,"NIL",1,
232,232203,23220304,2322030405,2,1,2,4,1402,"1402","1423",1,"RE-ATTENDANCES",1,1,5,553,"553",553,2,"NIL",1,
232,232203,23220304,2322030405,3,2,1,4,63,"63","63",2,,2,4,4,60,"60",60,2,,1,
232,232203,23220304,2322030405,4,2,2,4,72,"72","72",2,,2,1,5,66,"66",66,2,,1,
232,232203,23220304,2322030405,5,3,1,4,81,"81","81",2,,3,4,4,656,"656",656,2,,1,
232,232203,23220304,2322030405,6,3,2,4,102,"102","102",2,,3,1,5,1037,"1037",1037,2,,1,
302,302101,30210102,3021010215,1,1,1,4,369,"-","362",1,"WRONG NUMBERING",1,3,4,412,"-",1082,1,"WRONG  NUMBERING",,
302,302101,30210102,3021010215,2,1,2,4,545,"-","546",1,"WRONG NUMBERING",1,4,4,814,"-",589,1,"WRONG NUMBERING",,
302,302101,30210102,3021010215,3,2,1,4,0,"-","0",2,,2,3,4,0,"-",0,2,,,
302,302101,30210102,3021010215,4,2,2,4,0,"-","0",2,,2,4,4,0,"-",1,1,,,
302,302101,30210102,3021010215,5,3,1,4,15,"-","14",1,"MISSING TALLY  SHEETS",3,3,4,32,"-",31,1,"WRONG TALLYING",,
302,302101,30210102,3021010215,6,3,2,4,40,"-","27",1,"MISSING TALLY SHEETS",3,4,4,68,"-",68,2,"OK",,
302,302201,30220105,3022010508,1,1,1,4,176,"-","176",2,,,,,,,,,,1,
302,302201,30220105,3022010508,2,1,2,4,400,"-","402",1,"WRONG  RECORDING",,,,,,,,,1,
302,302201,30220105,3022010508,3,2,1,4,22,"-","22",2,,,,,,,,,,1,
302,302201,30220105,3022010508,4,2,2,4,19,"-","19",2,,,,,,,,,,1,
302,302201,30220105,3022010508,5,3,1,4,58,"-","58",2,,,,,,,,,,1,
302,302201,30220105,3022010508,6,3,2,4,24,"-","28",1,"MISSING TALLY  SHEET",,,,,,,,,1,
302,302201,30220107,3022010708,1,,,,,,,,,1,3,4,844,"-",857,1,,2,
302,302201,30220107,3022010708,2,,,,,,,,,1,4,4,1082,"-",1181,1,,2,
302,302201,30220107,3022010708,3,,,,,,,,,2,3,4,31,"-",31,2,,2,
302,302201,30220107,3022010708,4,,,,,,,,,2,4,4,25,"-",25,2,,2,
302,302201,30220107,3022010708,5,,,,,,,,,3,3,4,47,"-",0,1,,2,
302,302201,30220107,3022010708,6,,,,,,,,,3,4,4,61,"-",0,1,,2,
302,302203,30220302,3022030205,,,,,,,,,,,,,,,,,,,
302,302204,30220405,3022040505,1,1,1,4,509,"-","510",1,"wrong numbering",1,3,4,549,"-",478,1,"Wrong tallying",1,
302,302204,30220405,3022040505,2,1,2,4,987,"-","1062",1,"diagnosis more than attendance",1,4,4,1136,"-",1163,1,"wrong counting",1,
302,302204,30220405,3022040505,3,2,1,4,0,"-","0",2,,2,3,4,1,"-",1,2,,1,
302,302204,30220405,3022040505,4,2,2,4,0,"-","0",2,,2,4,4,1,"-",1,2,,1,
302,302204,30220405,3022040505,5,3,1,4,25,"-","19",1,"missing tally sheets",3,3,4,0,"-",0,1,"COBON COPY NOT CLEAR IN HMIS 105 REPORT BOOK SO READINGS NOT SEEN",1,
302,302204,30220405,3022040505,6,3,2,4,27,"-","27",2,,3,4,4,25,"-",107,2,,1,
302,302205,30220505,3022050502,1,1,1,4,988,"-","961",1,"WRONG TALLYING",,,,,,,,,1,
302,302205,30220505,3022050502,2,1,2,4,1708,"-","397",1,"MISSING REGISTER",,,,,,,,,1,
302,302205,30220505,3022050502,3,2,1,4,14,"-","14",2,,,,,,,,,,1,
302,302205,30220505,3022050502,4,2,2,4,19,"-","19",2,,,,,,,,,,1,
302,302205,30220505,3022050502,5,3,1,4,19,"-","14",1,"MISSING TALLY SHEETS",,,,,,,,,1,
302,302205,30220505,3022050502,6,3,2,4,27,"-","25",1,"MISSING TALLY SHEETS",,,,,,,,,1,
303,303201,30320102,3032010205,1,1,1,4,1499,"1499","1241",1,"the register for under 5yr missing",1,3,4,1846,"1846",1752,1,"POOR TALLYING",1,
303,303201,30320102,3032010205,2,1,1,4,1857,"1857","1289",1,"the register for under 5yrs missing",1,4,4,1990,"1990",1990,2,,1,
303,303201,30320102,3032010205,3,2,1,4,22,"22","22",2,,2,3,4,23,"23",23,2,,1,
303,303201,30320102,3032010205,4,2,2,4,36,"36","36",2,,2,4,4,31,"31",31,2,,1,
303,303201,30320102,3032010205,5,3,1,4,21,"21","57",1,"poor tallying",3,3,4,47,"47",47,2,,1,
303,303201,30320102,3032010205,6,3,2,4,46,"46","89",1,"poor tallying",3,4,4,50,"50",50,2,,1,
303,303202,30320207,3032020706,1,1,1,4,1688,"1688","1681",1,"poor serialisation",1,3,4,756,"756",736,1,"POOR NUMBERING",1,
303,303202,30320207,3032020706,2,1,2,4,1209,"1209","1392",1,"poor serialisation",1,4,4,1174,"1174",1209,1,"POOR NUMBERING",1,
303,303202,30320207,3032020706,3,2,1,4,58,"58","58",2,,2,3,4,61,"61",61,2,,1,
303,303202,30320207,3032020706,4,2,2,4,46,"46","46",2,,2,4,4,50,"50",50,2,,1,
303,303202,30320207,3032020706,5,3,1,4,17,"17","17",2,,3,3,4,38,"38",38,2,,1,
303,303202,30320207,3032020706,6,3,2,4,43,"43","47",1,"missing tally sheet",3,4,4,32,"32",34,1,"POOR TALLYING",1,
303,303204,30320405,3032040506,,,,,,,,,,,,,,,,,,3,"The Community uses the Referal Hospital"
303,303402,30340204,3034020408,1,1,1,4,463,"463","463",2,,1,3,4,310,"310",310,2,,1,
303,303402,30340204,3034020408,2,1,2,4,425,"425","425",2,,1,4,4,0,"0",260,1,,1,
303,303402,30340204,3034020408,3,2,1,4,0,"0","0",2,,2,3,4,5,"5",5,2,,1,
303,303402,30340204,3034020408,4,2,2,4,3,"3","3",2,,2,4,4,0,"2",2,1,,1,
303,303402,30340204,3034020408,5,3,1,4,7,"7","7",2,,3,3,4,14,"14",14,2,,1,
303,303402,30340204,3034020408,6,3,2,4,9,"9","9",2,,3,4,4,0,"0",0,2,,1,
303,303404,30340401,3034040102,1,1,1,4,2112,"2112","2032",1,"POOR NUMBERING",1,3,4,2242,"2242",2272,1,"DOUBLE COUNTING",1,
303,303404,30340401,3034040102,2,1,2,4,3510,"3510","3505",1,"POOR NUMBERING",1,4,4,3632,"3632",3629,1,"POOR SERIALISATION",1,
303,303404,30340401,3034040102,3,2,1,4,47,"47","47",2,,2,3,4,90,"90",90,2,,1,
303,303404,30340401,3034040102,4,2,2,4,86,"86","86",2,,2,4,4,66,"66",66,2,,1,
303,303404,30340401,3034040102,5,3,1,4,98,"98","98",2,,3,3,4,91,"91",91,2,,1,
303,303404,30340401,3034040102,6,3,2,4,125,"125","125",2,,3,4,4,0,"0",0,2,,1,
303,303404,30340403,3034040304,1,1,1,4,2112,"2112","2032",1,"POOR SERIALISATION AND RE ATTENDANCE",1,3,4,2242,"2242",2272,1,"DOUBLE COUNTING",1,
303,303404,30340403,3034040304,2,1,2,4,3510,"3510","3505",1,"RE- ATTENDANCE AND POOR SERIALISATION",1,4,4,3632,"3632",3629,1,"POOR SERIALISATION",1,
303,303404,30340403,3034040304,3,2,1,4,47,"47","47",2,,2,3,4,90,"90",90,2,,1,
303,303404,30340403,3034040304,4,2,2,4,86,"86","86",2,,2,4,4,66,"66",66,2,,1,
303,303404,30340403,3034040304,5,3,1,4,98,"98","98",2,,3,3,4,91,"91",91,2,,1,
303,303404,30340403,3034040304,6,3,2,4,125,"125","125",2,,3,4,4,0,"0",0,2,,1,
303,303405,30340507,3034050711,1,1,1,4,74,"74","74",2,,1,3,4,0,"0",100,1,,1,
303,303405,30340507,3034050711,2,1,2,4,63,"63","47",1,"poor serialisation",1,4,4,158,"158",153,1,"poor tallying",1,
303,303405,30340507,3034050711,3,2,1,4,9,"9","9",2,,2,3,4,9,"9",9,2,,1,
303,303405,30340507,3034050711,4,2,2,4,8,"8","8",2,,2,4,4,8,"8",8,2,,1,
303,303405,30340507,3034050711,5,3,1,4,32,"32","20",1,"tally sheet of outreach",3,3,4,0,"0",86,1,"HIMS MISPLACED",1,
303,303405,30340507,3034050711,6,3,2,4,45,"45","7",1,"outreach register missing",3,4,4,25,"25",15,1,"some tallysheets missing",1,
303,303503,30350304,3035030411,1,1,1,4,668,"668","668",2,,1,3,4,636,"636",636,2,,,
303,303503,30350304,3035030411,2,1,2,4,673,"673","678",1,"POOR TALLYING",1,4,4,700,"700",700,2,,,
303,303503,30350304,3035030411,3,2,1,4,22,"22","22",2,,2,3,4,23,"23",23,2,,,
303,303503,30350304,3035030411,4,2,2,4,16,"16","16",2,,2,4,4,17,"17",17,2,,,
303,303503,30350304,3035030411,5,3,1,4,20,"20","20",2,,3,3,4,37,"37",37,2,,,
303,303503,30350304,3035030411,6,3,2,4,25,"25","25",2,,3,4,4,20,"20",24,1,,,
303,303504,30350402,3035040205,1,1,1,4,1619,"1619","1628",1,"poor seriasatio",1,3,4,1353,"1353",1347,1,"POOR TALLYING",1,
303,303504,30350402,3035040205,2,1,2,4,1404,"1401","1862",1,"poor serialisation",1,4,4,1363,"1363",1376,1,"POOR TALLYING",1,
303,303504,30350402,3035040205,3,2,1,4,20,"20","22",1,"poor counting",2,3,4,41,"41",41,2,,1,
303,303504,30350402,3035040205,4,2,2,4,30,"30","21",1,"poor counting",2,4,4,22,"22",22,2,,1,
303,303504,30350402,3035040205,5,3,1,4,63,"63","63",2,,3,3,4,40,"40",40,2,,1,
303,303504,30350402,3035040205,6,3,2,4,34,"34","34",2,,3,4,4,25,"25",16,1,,1,
304,304102,30410201,3041020101,1,1,1,4,957,"-","1288",1,"I THINK DATA ON HMIS WAS ESTIMATED",1,3,4,1340,"-",880,1,"missing register",,
304,304102,30410201,3041020101,2,1,2,4,1047,"-","1046",1,"WRONG NUMBERING",1,4,4,1227,"-",0,1,"missing register",,
304,304102,30410201,3041020101,3,2,1,4,9,"-","9",2,,2,3,4,9,"-",9,2,,,
304,304102,30410201,3041020101,4,2,2,4,14,"-","14",2,,2,4,4,17,"-",17,2,,,
304,304102,30410201,3041020101,5,3,1,4,57,"-","0",1,"MISSING TALLY SHEETS",3,3,4,70,"-",21,1,"missing tally sheets",,
304,304102,30410201,3041020101,6,3,2,4,83,"-","57",1,"MISSING TALLY SHEETS",3,4,4,58,"-",10,1,"missing tally sheets",,
304,304204,30420401,3042040105,1,1,1,4,0,"-","2400",1,"doesn' use  hmis",,,,,,,,,1,
304,304204,30420401,3042040105,2,1,1,4,0,"-","2500",1,"doesn't use hmis",,,,,,,,,1,
304,304204,30420401,3042040105,3,2,1,4,0,"-","0",2,,,,,,,,,,1,
304,304204,30420401,3042040105,4,2,2,4,0,"-","0",2,,,,,,,,,,1,
304,304204,30420401,3042040105,5,3,1,4,0,"-","0",2,,,,,,,,,,1,
304,304204,30420401,3042040105,6,3,2,4,0,"-","0",2,,,,,,,,,,1,
304,304204,30420402,3042040201,1,1,1,4,1459,"-","1466",1,"numbering",1,3,4,1048,"-",1144,1,"WRONG NUMBERING",1,
304,304204,30420402,3042040201,2,1,2,4,1252,"-","1161",1,"numbering",1,4,4,1765,"-",1883,1,,1,
304,304204,30420402,3042040201,3,2,1,4,7,"-","7",2,,2,3,4,10,"-",0,1,,1,
304,304204,30420402,3042040201,4,2,2,4,12,"-","12",2,,2,4,4,13,"-",0,1,,1,
304,304204,30420402,3042040201,5,3,1,4,13,"-","14",1,"MISSING TALLY SHEETS",3,3,4,33,"-",0,,,1,
304,304204,30420402,3042040201,6,3,2,4,12,"-","15",1,"MISSING TALLY SHEETS",3,4,4,10,"-",0,,,1,
304,304301,30430104,3043010404,1,1,1,4,257,"-","254",1,"WRONG COUNTING",1,3,4,250,"-",249,1,"wrong tallying",1,
304,304301,30430104,3043010404,2,1,2,4,190,"-","187",1,"wron counting",1,4,4,384,"-",381,1,"wrong  tallying",1,
304,304301,30430104,3043010404,3,2,1,4,22,"-","22",2,,2,3,4,33,"-",33,2,,1,
304,304301,30430104,3043010404,4,2,2,4,18,"-","18",2,,2,4,4,25,"-",25,2,,1,
304,304301,30430104,3043010404,5,3,1,4,28,"-","28",2,,3,3,4,47,"-",47,2,,1,
304,304301,30430104,3043010404,6,3,2,4,43,"-","43",2,,3,4,4,41,"-",41,2,,1,
305,305102,30510208,3051020803,,,,,,,,,,,,,,,,,,,
306,306102,30610203,3061020306,1,1,1,4,1699,"1699","1849",1,"RE ATTENDENCES",,,,,,,,,1,
306,306102,30610203,3061020306,2,1,2,4,1566,"1566","1779",1,"RE ATTENDENCES",,,,,,,,,1,
306,306102,30610203,3061020306,3,2,1,4,39,"39","39",2,,,,,,,,,,1,
306,306102,30610203,3061020306,4,2,2,4,49,"49","49",2,,,,,,,,,,1,
306,306102,30610203,3061020306,5,3,1,4,29,"29","29",2,,,,,,,,,,1,
306,306102,30610203,3061020306,6,3,2,4,19,"19","19",2,,,,,,,,,,1,
306,306103,30610301,3061030101,1,1,1,4,1699,"1699","1849",1,"RE ATTENDENCE",,,,,,,,,1,
306,306103,30610301,3061030101,1,1,1,4,1699,"1699","1849",1,"RE ATTENDENCE",,,,,,,,,1,
306,306103,30610301,3061030101,1,1,1,4,1699,"1699","1849",1,"RE ATTENDENCE",1,3,4,1422,"1422",1672,1,"RE ATTENDENCE",1,
306,306103,30610301,3061030101,1,1,1,4,1699,"1699","1849",1,"RE ATTENDENCE",1,3,4,1422,"1422",1672,1,"RE ATTENDENCE",1,
306,306103,30610301,3061030101,2,1,2,4,1566,"1566","1779",1,"RE ATTENDENCE",1,4,4,1522,"1522",1555,1,"RE ATTENDENCE",1,
306,306103,30610301,3061030101,2,1,2,4,1566,"1566","1779",1,"RE ATTENDENCE",1,4,4,1522,"1522",1555,1,"RE ATTENDENCE",1,
306,306103,30610301,3061030101,2,1,2,4,1566,"1566","1779",1,"RE ATTENDENCE",,,,,,,,,1,
306,306103,30610301,3061030101,2,1,2,4,1566,"1566","1779",1,"RE ATTENDENCE",,,,,,,,,1,
306,306103,30610301,3061030101,3,2,1,4,39,"39","39",2,,2,3,4,48,"48",48,2,,1,
306,306103,30610301,3061030101,3,2,1,4,39,"39","39",2,,2,3,4,48,"48",48,2,,1,
306,306103,30610301,3061030101,3,2,1,4,39,"39","39",2,,,,,,,,,,1,
306,306103,30610301,3061030101,3,2,1,4,39,"39","39",2,,,,,,,,,,1,
306,306103,30610301,3061030101,4,2,2,4,49,"49","49",2,,2,4,4,37,"37",37,2,,1,
306,306103,30610301,3061030101,4,2,2,4,49,"49","49",2,,2,4,4,37,"37",37,2,,1,
306,306103,30610301,3061030101,4,2,2,4,49,"49","49",2,,,,,,,,,,1,
306,306103,30610301,3061030101,4,2,2,4,49,"49","49",2,,,,,,,,,,1,
306,306103,30610301,3061030101,5,3,1,4,29,"29","29",2,,3,3,5,22,"22",22,2,,1,
